start,end,text,file,session,session_order
68.22,68.80000000000001,desires,ES2008b.A.words.xml,ES2008b,0
68.80000000000001,68.95,are,ES2008b.A.words.xml,ES2008b,0
68.94999999999999,69.07,to,ES2008b.A.words.xml,ES2008b,0
69.07,69.17999999999999,be,ES2008b.A.words.xml,ES2008b,0
69.18,71.11,fulfilled,ES2008b.A.words.xml,ES2008b,0
71.10999999999999,71.21999999999998,the,ES2008b.A.words.xml,ES2008b,0
71.10999999999999,71.10999999999999,",",ES2008b.A.words.xml,ES2008b,0
71.22,71.66000000000001,functions,ES2008b.A.words.xml,ES2008b,0
71.66,72.05,design,ES2008b.A.words.xml,ES2008b,0
72.05000000000001,72.05000000000001,",",ES2008b.A.words.xml,ES2008b,0
72.05000000000001,72.2,what,ES2008b.A.words.xml,ES2008b,0
72.19999999999999,72.74999999999999,effects,ES2008b.A.words.xml,ES2008b,0
72.75,72.84,the,ES2008b.A.words.xml,ES2008b,0
72.84,73.37,apparatus,ES2008b.A.words.xml,ES2008b,0
73.37,73.57000000000001,should,ES2008b.A.words.xml,ES2008b,0
73.57,74.55999999999999,have,ES2008b.A.words.xml,ES2008b,0
74.56,74.56,",",ES2008b.A.words.xml,ES2008b,0
74.56,74.73,and,ES2008b.A.words.xml,ES2008b,0
74.72999999999999,74.85,the,ES2008b.A.words.xml,ES2008b,0
74.85,75.24,working,ES2008b.A.words.xml,ES2008b,0
75.24000000000001,75.86,design,ES2008b.A.words.xml,ES2008b,0
75.85999999999999,75.85999999999999,",",ES2008b.A.words.xml,ES2008b,0
75.85999999999999,76.07,how,ES2008b.A.words.xml,ES2008b,0
76.07,76.18999999999998,the,ES2008b.A.words.xml,ES2008b,0
76.19,76.7,apparatus,ES2008b.A.words.xml,ES2008b,0
76.69999999999999,77.03999999999999,actually,ES2008b.A.words.xml,ES2008b,0
77.03999999999999,77.53999999999999,works,ES2008b.A.words.xml,ES2008b,0
77.53999999999999,77.71,to,ES2008b.A.words.xml,ES2008b,0
77.71000000000001,78.00999999999999,fulfil,ES2008b.A.words.xml,ES2008b,0
78.00999999999999,78.14000000000001,its,ES2008b.A.words.xml,ES2008b,0
78.14000000000001,78.55000000000001,function,ES2008b.A.words.xml,ES2008b,0
78.55000000000001,78.55000000000001,.,ES2008b.A.words.xml,ES2008b,0
80.70000000000002,80.93,Okay,ES2008b.A.words.xml,ES2008b,0
80.93,81.11000000000001,three,ES2008b.A.words.xml,ES2008b,0
80.93,80.93,",",ES2008b.A.words.xml,ES2008b,0
81.11000000000001,82.03,presentations,ES2008b.A.words.xml,ES2008b,0
82.03,82.82,um,ES2008b.A.words.xml,ES2008b,0
82.03,82.03,",",ES2008b.A.words.xml,ES2008b,0
82.82,82.93,you,ES2008b.A.words.xml,ES2008b,0
82.93,83.06,can,ES2008b.A.words.xml,ES2008b,0
83.06,83.19,go,ES2008b.A.words.xml,ES2008b,0
83.19,83.28,in,ES2008b.A.words.xml,ES2008b,0
83.28,83.43,any,ES2008b.A.words.xml,ES2008b,0
83.43,83.70000000000002,order,ES2008b.A.words.xml,ES2008b,0
83.70000000000002,83.75999999999999,you,ES2008b.A.words.xml,ES2008b,0
83.75999999999999,84.62,choose,ES2008b.A.words.xml,ES2008b,0
84.62,85.13,um,ES2008b.A.words.xml,ES2008b,0
85.13,85.13,.,ES2008b.A.words.xml,ES2008b,0
85.70000000000002,85.80000000000001,Mm,ES2008b.D.words.xml,ES2008b,0
85.80000000000001,86.0,shall,ES2008b.D.words.xml,ES2008b,0
86.0,86.1,we,ES2008b.D.words.xml,ES2008b,0
86.1,86.23000000000002,go,ES2008b.D.words.xml,ES2008b,0
86.23000000000002,86.30000000000001,in,ES2008b.D.words.xml,ES2008b,0
86.30000000000001,86.37,the,ES2008b.D.words.xml,ES2008b,0
86.37,86.61000000000001,order,ES2008b.D.words.xml,ES2008b,0
86.61000000000001,86.70000000000002,that,ES2008b.D.words.xml,ES2008b,0
86.70000000000002,86.80000000000001,you,ES2008b.D.words.xml,ES2008b,0
86.80000000000001,87.03999999999999,just,ES2008b.D.words.xml,ES2008b,0
87.03999999999999,87.19,did,ES2008b.D.words.xml,ES2008b,0
87.19,87.50999999999999,it,ES2008b.D.words.xml,ES2008b,0
87.50999999999999,87.50999999999999,?,ES2008b.D.words.xml,ES2008b,0
88.02000000000001,88.45000000000002,Sure,ES2008b.A.words.xml,ES2008b,0
88.45000000000002,88.45000000000002,",",ES2008b.A.words.xml,ES2008b,0
88.45000000000002,88.67000000000002,please,ES2008b.A.words.xml,ES2008b,0
88.67000000000002,88.82,do,ES2008b.A.words.xml,ES2008b,0
88.82,88.82,.,ES2008b.A.words.xml,ES2008b,0
89.06,89.16,I,ES2008b.D.words.xml,ES2008b,0
89.16,89.48000000000002,dunno,ES2008b.D.words.xml,ES2008b,0
89.48000000000002,89.48000000000002,.,ES2008b.D.words.xml,ES2008b,0
92.9,92.99000000000001,How,ES2008b.D.words.xml,ES2008b,0
92.99000000000001,93.12,do,ES2008b.D.words.xml,ES2008b,0
93.12,93.30000000000001,I,ES2008b.D.words.xml,ES2008b,0
93.30000000000001,94.39000000000001,hook,ES2008b.D.words.xml,ES2008b,0
94.39000000000001,96.71000000000001,my,ES2008b.D.words.xml,ES2008b,0
96.71000000000001,97.25999999999999,screen,ES2008b.D.words.xml,ES2008b,0
97.25999999999999,97.55000000000001,up,ES2008b.D.words.xml,ES2008b,0
97.55000000000001,97.55000000000001,?,ES2008b.D.words.xml,ES2008b,0
98.0,98.03,I,ES2008b.B.words.xml,ES2008b,0
98.03,98.69,think,ES2008b.B.words.xml,ES2008b,0
98.69,98.83000000000001,you,ES2008b.B.words.xml,ES2008b,0
98.69,98.69,",",ES2008b.B.words.xml,ES2008b,0
98.83000000000001,98.98000000000002,might,ES2008b.B.words.xml,ES2008b,0
98.98000000000002,99.18,have,ES2008b.B.words.xml,ES2008b,0
99.18,99.35,to,ES2008b.B.words.xml,ES2008b,0
99.35,99.93,disconnect,ES2008b.B.words.xml,ES2008b,0
99.61000000000001,99.9,Yes,ES2008b.A.words.xml,ES2008b,0
99.9,99.96000000000001,I,ES2008b.A.words.xml,ES2008b,0
99.93,100.43,Rose,ES2008b.B.words.xml,ES2008b,0
99.96000000000001,100.38,do,ES2008b.A.words.xml,ES2008b,0
100.38,100.38,.,ES2008b.A.words.xml,ES2008b,0
100.43,100.43,.,ES2008b.B.words.xml,ES2008b,0
111.55000000000001,111.87,Yeah,ES2008b.A.words.xml,ES2008b,0
111.87,111.87,.,ES2008b.A.words.xml,ES2008b,0
118.18,118.37,Well,ES2008b.C.words.xml,ES2008b,0
118.37,118.53,there's,ES2008b.C.words.xml,ES2008b,0
118.53,118.68,a,ES2008b.C.words.xml,ES2008b,0
118.68,119.39000000000001,wee,ES2008b.C.words.xml,ES2008b,0
119.35,119.44,Where,ES2008b.D.words.xml,ES2008b,0
119.39000000000001,119.5,a,ES2008b.C.words.xml,ES2008b,0
119.44,119.53,does,ES2008b.D.words.xml,ES2008b,0
119.5,119.69,wee,ES2008b.C.words.xml,ES2008b,0
119.53,119.59,it,ES2008b.D.words.xml,ES2008b,0
119.59,120.05000000000001,go,ES2008b.D.words.xml,ES2008b,0
119.69,120.0,plug,ES2008b.C.words.xml,ES2008b,0
120.0,120.6,just,ES2008b.C.words.xml,ES2008b,0
120.05000000000001,120.38,Mm-hmm,ES2008b.D.words.xml,ES2008b,0
120.05000000000001,120.05000000000001,?,ES2008b.D.words.xml,ES2008b,0
120.38,120.38,.,ES2008b.D.words.xml,ES2008b,0
120.6,120.78999999999999,just,ES2008b.C.words.xml,ES2008b,0
120.78999999999999,120.95000000000002,that,ES2008b.C.words.xml,ES2008b,0
120.95000000000002,121.1,one,ES2008b.C.words.xml,ES2008b,0
121.1,121.37,there,ES2008b.C.words.xml,ES2008b,0
122.70000000000002,122.96000000000001,Hmm,ES2008b.D.words.xml,ES2008b,0
122.96000000000001,122.96000000000001,",",ES2008b.D.words.xml,ES2008b,0
122.96000000000001,123.24000000000001,I'm,ES2008b.D.words.xml,ES2008b,0
123.24000000000001,123.48000000000002,not,ES2008b.D.words.xml,ES2008b,0
123.48000000000002,123.67000000000002,supposed,ES2008b.D.words.xml,ES2008b,0
123.67000000000002,123.80000000000001,to,ES2008b.D.words.xml,ES2008b,0
123.80000000000001,124.13,move,ES2008b.D.words.xml,ES2008b,0
124.13,124.61000000000001,this,ES2008b.D.words.xml,ES2008b,0
124.61000000000001,124.61000000000001,",",ES2008b.D.words.xml,ES2008b,0
124.61000000000001,124.78,but,ES2008b.D.words.xml,ES2008b,0
127.83000000000001,127.97,Ah,ES2008b.C.words.xml,ES2008b,0
127.97,128.18,that's,ES2008b.C.words.xml,ES2008b,0
128.18,128.28,it,ES2008b.C.words.xml,ES2008b,0
128.28,128.73000000000002,yep,ES2008b.C.words.xml,ES2008b,0
128.28,128.28,",",ES2008b.C.words.xml,ES2008b,0
128.73000000000002,128.73000000000002,.,ES2008b.C.words.xml,ES2008b,0
136.58,136.70000000000002,And,ES2008b.C.words.xml,ES2008b,0
136.70000000000002,136.83,then,ES2008b.C.words.xml,ES2008b,0
136.83,136.91,you,ES2008b.C.words.xml,ES2008b,0
136.91,137.08,have,ES2008b.C.words.xml,ES2008b,0
137.08,137.17000000000002,to,ES2008b.C.words.xml,ES2008b,0
137.17000000000002,137.89000000000001,press,ES2008b.C.words.xml,ES2008b,0
137.89000000000001,138.73000000000002,function,ES2008b.C.words.xml,ES2008b,0
138.73000000000002,139.0,F_,ES2008b.C.words.xml,ES2008b,0
139.0,139.35,eight,ES2008b.C.words.xml,ES2008b,0
139.35,139.4,I,ES2008b.C.words.xml,ES2008b,0
139.38,139.67000000000002,Function,ES2008b.A.words.xml,ES2008b,0
139.4,139.64000000000001,think,ES2008b.C.words.xml,ES2008b,0
139.64000000000001,139.74,it,ES2008b.C.words.xml,ES2008b,0
139.67000000000002,139.81,F_,ES2008b.A.words.xml,ES2008b,0
139.67000000000002,139.67000000000002,",",ES2008b.A.words.xml,ES2008b,0
139.74,139.87,is,ES2008b.C.words.xml,ES2008b,0
139.81,139.97,eight,ES2008b.A.words.xml,ES2008b,0
139.87,140.03,on,ES2008b.C.words.xml,ES2008b,0
139.97,139.97,",",ES2008b.A.words.xml,ES2008b,0
139.97,140.17000000000002,yeah,ES2008b.A.words.xml,ES2008b,0
140.03,140.18,your,ES2008b.C.words.xml,ES2008b,0
140.17000000000002,140.17000000000002,.,ES2008b.A.words.xml,ES2008b,0
140.18,140.71,laptop,ES2008b.C.words.xml,ES2008b,0
140.71,140.71,.,ES2008b.C.words.xml,ES2008b,0
143.25,143.70000000000002,Where's,ES2008b.D.words.xml,ES2008b,0
143.65,143.97,The,ES2008b.A.words.xml,ES2008b,0
143.70000000000002,144.21,function,ES2008b.D.words.xml,ES2008b,0
143.97,144.21,blue,ES2008b.A.words.xml,ES2008b,0
144.21,144.21,?,ES2008b.D.words.xml,ES2008b,0
144.21,144.79,one,ES2008b.A.words.xml,ES2008b,0
144.79,144.79,",",ES2008b.A.words.xml,ES2008b,0
144.79,145.19,F_N_,ES2008b.A.words.xml,ES2008b,0
145.19,145.19,.,ES2008b.A.words.xml,ES2008b,0
157.09,157.38,No,ES2008b.D.words.xml,ES2008b,0
157.38,157.88,signal,ES2008b.D.words.xml,ES2008b,0
157.88,157.88,.,ES2008b.D.words.xml,ES2008b,0
159.01,159.34,Is,ES2008b.A.words.xml,ES2008b,0
159.34,159.48000000000002,it,ES2008b.A.words.xml,ES2008b,0
159.48000000000002,159.78,plugged,ES2008b.A.words.xml,ES2008b,0
159.78,159.94,in,ES2008b.A.words.xml,ES2008b,0
159.94,160.08,all,ES2008b.A.words.xml,ES2008b,0
160.08,160.15,the,ES2008b.A.words.xml,ES2008b,0
160.15,160.32,way,ES2008b.A.words.xml,ES2008b,0
160.32,160.59,and,ES2008b.A.words.xml,ES2008b,0
160.59,161.18,you,ES2008b.A.words.xml,ES2008b,0
161.18,161.52,screwed,ES2008b.A.words.xml,ES2008b,0
161.52,161.63,it,ES2008b.A.words.xml,ES2008b,0
161.63,161.88,in,ES2008b.A.words.xml,ES2008b,0
161.88,162.28,and,ES2008b.A.words.xml,ES2008b,0
162.73000000000002,162.94,Ah,ES2008b.D.words.xml,ES2008b,0
162.75,163.04,Yeah,ES2008b.B.words.xml,ES2008b,0
162.94,162.94,",",ES2008b.D.words.xml,ES2008b,0
162.94,163.28,wait,ES2008b.D.words.xml,ES2008b,0
163.04,163.04,.,ES2008b.B.words.xml,ES2008b,0
163.28,163.28,",",ES2008b.D.words.xml,ES2008b,0
163.28,163.32,'s,ES2008b.D.words.xml,ES2008b,0
163.32,163.86,screw,ES2008b.D.words.xml,ES2008b,0
163.86,163.97,in,ES2008b.D.words.xml,ES2008b,0
163.97,163.97,.,ES2008b.D.words.xml,ES2008b,0
164.99,165.12,I,ES2008b.B.words.xml,ES2008b,0
165.12,165.23000000000002,I,ES2008b.B.words.xml,ES2008b,0
165.17000000000002,165.33,Push,ES2008b.D.words.xml,ES2008b,0
165.23000000000002,165.45000000000002,think,ES2008b.B.words.xml,ES2008b,0
165.33,165.39000000000001,the,ES2008b.D.words.xml,ES2008b,0
165.39000000000001,165.84,screw,ES2008b.D.words.xml,ES2008b,0
165.45000000000002,165.51,you,ES2008b.B.words.xml,ES2008b,0
165.51,165.64000000000001,just,ES2008b.B.words.xml,ES2008b,0
165.64000000000001,165.76,have,ES2008b.B.words.xml,ES2008b,0
165.76,165.83,to,ES2008b.B.words.xml,ES2008b,0
165.83,166.03,push,ES2008b.B.words.xml,ES2008b,0
165.84,165.84,.,ES2008b.D.words.xml,ES2008b,0
166.03,166.09,it,ES2008b.B.words.xml,ES2008b,0
166.09,166.25,in,ES2008b.B.words.xml,ES2008b,0
166.25,166.49,really,ES2008b.B.words.xml,ES2008b,0
166.49,166.77,hard,ES2008b.B.words.xml,ES2008b,0
166.77,166.77,.,ES2008b.B.words.xml,ES2008b,0
169.95000000000002,170.14000000000001,That's,ES2008b.C.words.xml,ES2008b,0
170.14000000000001,170.24,it,ES2008b.C.words.xml,ES2008b,0
170.24,170.24,.,ES2008b.C.words.xml,ES2008b,0
170.73000000000002,170.87,Oh,ES2008b.B.words.xml,ES2008b,0
170.87,170.87,",",ES2008b.B.words.xml,ES2008b,0
