correct,response,input_value,range_category,trial,stimulus_id
48.03,77.0,48.03,long,41,1
40.53,62.0,40.53,long,42,2
35.76,71.0,35.76,long,43,3
20.13,42.0,20.13,long,44,4
20.28,31.0,20.28,long,45,5
16.69,27.0,16.69,long,46,6
44.63,91.0,44.63,long,47,7
35.43,81.0,35.43,long,48,8
39.64,65.0,39.64,long,49,9
15.48,17.0,15.48,long,50,10
48.87,91.0,48.87,long,51,11
43.74,41.0,43.74,long,52,12
21.82,40.0,21.82,long,53,13
20.9,43.0,20.9,long,54,14
21.08,45.0,21.08,long,55,15
25.45,67.0,25.45,long,56,16
32.34,38.0,32.34,long,57,17
29.53,63.0,29.53,long,58,18
23.66,45.0,23.66,long,59,19
26.62,26.0,26.62,long,60,0
48.03,65.0,48.03,long,61,1
40.53,42.0,40.53,long,62,2
35.76,51.0,35.76,long,63,3
20.13,32.0,20.13,long,64,4
20.28,26.0,20.28,long,65,5
16.69,23.0,16.69,long,66,6
44.63,71.0,44.63,long,67,7
35.43,56.0,35.43,long,68,8
39.64,46.0,39.64,long,69,9
15.48,10.0,15.48,long,70,10
48.87,76.0,48.87,long,71,11
43.74,28.0,43.74,long,72,12
21.82,30.0,21.82,long,73,13
20.9,34.0,20.9,long,74,14
21.08,36.0,21.08,long,75,15
25.45,53.0,25.45,long,76,16
32.34,29.0,32.34,long,77,17
29.53,51.0,29.53,long,78,18
23.66,34.0,23.66,long,79,19
26.62,30.0,26.62,long,80,0
48.03,66.0,48.03,long,81,1
40.53,51.0,40.53,long,82,2
35.76,58.0,35.76,long,83,3
20.13,39.0,20.13,long,84,4
20.28,30.0,20.28,long,85,5
16.69,29.0,16.69,long,86,6
44.63,79.0,44.63,long,87,7
35.43,64.0,35.43,long,88,8
39.64,55.0,39.64,long,89,9
15.48,13.0,15.48,long,90,10
48.87,78.0,48.87,long,91,11
43.74,35.0,43.74,long,92,12
21.82,36.0,21.82,long,93,13
20.9,37.0,20.9,long,94,14
21.08,39.0,21.08,long,95,15
25.45,58.0,25.45,long,96,16
32.34,34.0,32.34,long,97,17
29.53,56.0,29.53,long,98,18
23.66,37.0,23.66,long,99,19
