exp_id,llm_model,range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
base_text,google_gemini-2.5-flash-lite,long,57.24600083749191,0.1272972793660297,,,0.0164019389430481,0.2189533075012017
base_text,meta-llama_llama-4-maverick,short,57.53063134843305,0.1663532692769528,-5.615384615384613,,0.3914705314342734,0.211155987497602
base_text,meta-llama_llama-4-maverick,medium,59.16387091332502,0.2948150048125066,,,0.7074637372458118,0.1914204735651681
base_text,meta-llama_llama-4-maverick,long,60.51186546058896,0.2113561178224789,,,0.3434271285524959,0.2189533075012017
base_text,openai_gpt-4o-2024-08-06,short,56.12140124990515,0.1517849194915231,-0.8333333333333333,,0.4869011870408338,0.211155987497602
base_text,openai_gpt-4o-2024-08-06,medium,49.943457091352535,0.1565891893062852,,,0.4918181225684311,0.1914204735651681
base_text,openai_gpt-4o-2024-08-06,long,51.76277242885593,0.1771111546790481,,,0.1096140380732225,0.2189533075012017
base_text,qwen_qwen2.5-vl-32b-instruct,short,68.85216043004746,0.2859549036454505,-4.410526315789475,,0.4622073036081952,0.211155987497602
base_text,qwen_qwen2.5-vl-32b-instruct,medium,66.18516592919813,0.5183196060592643,,,0.4105923168120365,0.1914204735651681
base_text,qwen_qwen2.5-vl-32b-instruct,long,63.731057330374696,0.5350069544928523,,,0.1050384977705805,0.2189533075012017
base_text,GPT-5 Mini,short,54.210009488110586,0.1349465731221691,-1.8476821192052997,,0.4180109272387434,0.211155987497602
base_text,GPT-5 Mini,medium,58.28662141907262,0.1360794216163614,,,0.3876919258514225,0.1914204735651681
base_text,GPT-5 Mini,long,53.63856767058967,0.16097755344088,,,0.1417821965190277,0.2189533075012017
base_text,microsoft_phi-4-multimodal-instruct,short,62.52363126638465,0.1413308625565923,-0.6888888888888891,,0.1121621322674159,0.211155987497602
base_text,microsoft_phi-4-multimodal-instruct,medium,64.57897074008663,0.1496336933681188,,,0.4753012330090597,0.1914204735651681
base_text,microsoft_phi-4-multimodal-instruct,long,66.6506104858127,0.1915483735622871,,,0.2424881889688056,0.2189533075012017
base_text,mistralai_mistral-small-3.2-24b-instruct,short,43.079709007100554,0.3412255056325277,-1.4464500601684724,,0.507018672771942,0.211155987497602
base_text,mistralai_mistral-small-3.2-24b-instruct,medium,48.73289822610478,0.1478178669494927,,,0.6184039066731023,0.1914204735651681
base_text,mistralai_mistral-small-3.2-24b-instruct,long,45.46298302423771,0.1703209672449642,,,0.1883997015970755,0.2189533075012017
base_text,anthropic_claude-3.7-sonnet,short,47.87437996187844,0.0975244078128699,-2.866666666666666,,0.321234847627146,0.211155987497602
base_text,anthropic_claude-3.7-sonnet,medium,47.24543003297516,0.1534859315172372,,,0.4958291489579741,0.1914204735651681
base_text,anthropic_claude-3.7-sonnet,long,49.298072890344635,0.1204592282762466,,,0.0745091453721733,0.2189533075012017
base_text,gemma-3-4b-it,short,70.5666590580417,0.1309552525421134,18.124999999999982,,0.1541380928091279,0.211155987497602
base_text,gemma-3-4b-it,medium,78.01203965175071,0.0858279408965339,,,0.5534160012217563,0.1914204735651681
base_text,gemma-3-4b-it,long,62.15666576448129,0.0863583106270197,,,-0.0012971855954598,0.2189533075012017
