sample_id,actual_length,maze_path,image_path,path_text_description,blurred_low_image_path,blurred_image_path,blurred_high_image_path
sample_011,1.0308,"[(7.0, 7.0), (6.75, 7.0), (6.75, 6.75), (7.0, 6.75), (7.0, 6.5), (7.25, 6.5), (7.25, 6.25), (7.25, 6.0)]",1.0_5.0/sample_010_1.0823.png,"Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south.",1.0_5.0/blurred_1/sample_010_1.0823_blurred.png,1.0_5.0/blurred/sample_010_1.0823_blurred.png,1.0_5.0/blurred_5/sample_010_1.0823_blurred.png
sample_012,4.8088,"[(7.0, 7.0), (7.0, 6.75), (7.0, 6.5), (7.0, 6.25), (7.25, 6.25), (7.5, 6.25), (7.5, 6.0), (7.5, 5.75), (7.5, 5.5), (7.25, 5.5), (7.25, 5.25), (7.25, 5.0), (7.25, 4.75), (7.25, 4.5), (7.0, 4.5), (6.75, 4.5), (6.5, 4.5), (6.5, 4.25), (6.5, 4.0), (6.5, 3.75), (6.75, 3.75), (7.0, 3.75), (7.25, 3.75), (7.25, 4.0), (7.5, 4.0), (7.5, 3.75), (7.5, 3.5), (7.5, 3.25), (7.5, 3.0), (7.5, 2.75), (7.75, 2.75), (7.75, 2.5), (7.75, 2.25)]",1.0_5.0/sample_011_4.8796.png,"Take 0.75 units south, then Take 0.5 units east, then Take 0.75 units south, then Take 0.25 units west, then Take 1.0 units south, then Take 0.75 units west, then Take 0.75 units south, then Take 0.75 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 1.25 units south, then Take 0.25 units east, then Take 0.5 units south.",1.0_5.0/blurred_1/sample_011_4.8796_blurred.png,1.0_5.0/blurred/sample_011_4.8796_blurred.png,1.0_5.0/blurred_5/sample_011_4.8796_blurred.png
sample_013,4.3157,"[(7.0, 7.0), (7.0, 6.75), (6.75, 6.75), (6.5, 6.75), (6.5, 6.5), (6.5, 6.25), (6.5, 6.0), (6.25, 6.0), (6.25, 5.75), (6.5, 5.75), (6.75, 5.75), (7.0, 5.75), (7.25, 5.75), (7.25, 5.5), (7.0, 5.5), (6.75, 5.5), (6.5, 5.5), (6.25, 5.5), (6.25, 5.25), (6.5, 5.25), (6.75, 5.25), (6.75, 5.0), (6.75, 4.75), (6.75, 4.5), (7.0, 4.5), (7.25, 4.5), (7.25, 4.25), (7.0, 4.25), (6.75, 4.25), (6.75, 4.0), (6.75, 3.75), (6.5, 3.75), (6.25, 3.75), (6.25, 3.5), (6.0, 3.5), (6.0, 3.25), (6.25, 3.25), (6.25, 3.0), (6.25, 2.75)]",1.0_5.0/sample_012_4.3298.png,"Take 0.25 units south, then Take 0.5 units west, then Take 0.75 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 1.0 units east, then Take 0.25 units south, then Take 1.0 units west, then Take 0.25 units south, then Take 0.5 units east, then Take 0.75 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.5 units west, then Take 0.5 units south, then Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south.",1.0_5.0/blurred_1/sample_012_4.3298_blurred.png,1.0_5.0/blurred/sample_012_4.3298_blurred.png,1.0_5.0/blurred_5/sample_012_4.3298_blurred.png
sample_014,1.75,"[(7.0, 7.0), (7.25, 7.0), (7.25, 7.25), (7.5, 7.25), (7.5, 7.5), (7.25, 7.5), (7.25, 7.75), (7.25, 8.0), (7.0, 8.0), (7.0, 8.25), (6.75, 8.25), (6.75, 8.5), (7.0, 8.5), (7.0, 8.75)]",1.0_5.0/sample_013_1.8494.png,"Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north.",1.0_5.0/blurred_1/sample_013_1.8494_blurred.png,1.0_5.0/blurred/sample_013_1.8494_blurred.png,1.0_5.0/blurred_5/sample_013_1.8494_blurred.png
sample_015,1.8028,"[(7.0, 7.0), (6.75, 7.0), (6.5, 7.0), (6.5, 6.75), (6.25, 6.75), (6.25, 6.5), (6.0, 6.5), (6.0, 6.25), (6.25, 6.25), (6.5, 6.25), (6.5, 6.5), (6.75, 6.5), (6.75, 6.75), (7.0, 6.75), (7.25, 6.75), (7.25, 7.0), (7.5, 7.0), (7.5, 7.25), (7.75, 7.25), (7.75, 7.5), (7.75, 7.75), (8.0, 7.75), (8.0, 8.0), (8.25, 8.0), (8.5, 8.0)]",1.0_5.0/sample_014_1.7273.png,"Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east.",1.0_5.0/blurred_1/sample_014_1.7273_blurred.png,1.0_5.0/blurred/sample_014_1.7273_blurred.png,1.0_5.0/blurred_5/sample_014_1.7273_blurred.png
sample_016,1.82,"[(7.0, 7.0), (6.75, 7.0), (6.5, 7.0), (6.25, 7.0), (6.25, 7.25), (6.25, 7.5), (6.25, 7.75), (6.25, 8.0), (6.0, 8.0), (6.0, 7.75), (5.75, 7.75), (5.75, 7.5), (5.5, 7.5), (5.25, 7.5)]",1.0_5.0/sample_015_1.7336.png,"Take 0.75 units west, then Take 1.0 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west.",1.0_5.0/blurred_1/sample_015_1.7336_blurred.png,1.0_5.0/blurred/sample_015_1.7336_blurred.png,1.0_5.0/blurred_5/sample_015_1.7336_blurred.png
sample_017,2.136,"[(7.0, 7.0), (6.75, 7.0), (6.5, 7.0), (6.5, 6.75), (6.25, 6.75), (6.25, 6.5), (6.0, 6.5), (6.0, 6.75), (5.75, 6.75), (5.5, 6.75), (5.25, 6.75), (5.25, 7.0), (5.5, 7.0), (5.5, 7.25), (5.25, 7.25), (5.25, 7.5), (5.0, 7.5), (5.0, 7.75)]",1.0_5.0/sample_016_2.217.png,"Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units north, then Take 0.75 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north.",1.0_5.0/blurred_1/sample_016_2.217_blurred.png,1.0_5.0/blurred/sample_016_2.217_blurred.png,1.0_5.0/blurred_5/sample_016_2.217_blurred.png
sample_018,3.0104,"[(7.0, 7.0), (7.0, 6.75), (6.75, 6.75), (6.75, 6.5), (7.0, 6.5), (7.0, 6.25), (6.75, 6.25), (6.5, 6.25), (6.25, 6.25), (6.25, 6.0), (6.0, 6.0), (5.75, 6.0), (5.5, 6.0), (5.5, 5.75), (5.25, 5.75), (5.25, 5.5), (5.0, 5.5), (5.0, 5.25), (5.0, 5.0), (4.75, 5.0)]",1.0_5.0/sample_017_3.099.png,"Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.75 units west, then Take 0.25 units south, then Take 0.75 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units west.",1.0_5.0/blurred_1/sample_017_3.099_blurred.png,1.0_5.0/blurred/sample_017_3.099_blurred.png,1.0_5.0/blurred_5/sample_017_3.099_blurred.png
sample_019,2.6575,"[(7.0, 7.0), (6.75, 7.0), (6.75, 7.25), (6.5, 7.25), (6.5, 7.5), (6.75, 7.5), (7.0, 7.5), (7.0, 7.75), (6.75, 7.75), (6.75, 8.0), (6.75, 8.25), (6.5, 8.25), (6.5, 8.5), (6.75, 8.5), (6.75, 8.75), (7.0, 8.75), (7.0, 8.5), (7.0, 8.25), (7.0, 8.0), (7.25, 8.0), (7.25, 8.25), (7.5, 8.25), (7.75, 8.25), (8.0, 8.25), (8.0, 8.5), (8.25, 8.5), (8.5, 8.5), (8.75, 8.5), (8.75, 8.25), (8.75, 8.0), (8.75, 7.75), (9.0, 7.75), (9.25, 7.75), (9.25, 8.0), (9.0, 8.0), (9.0, 8.25), (9.0, 8.5), (9.0, 8.75)]",1.0_5.0/sample_018_2.7278.png,"Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.75 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.75 units east, then Take 0.25 units north, then Take 0.75 units east, then Take 0.75 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.75 units north.",1.0_5.0/blurred_1/sample_018_2.7278_blurred.png,1.0_5.0/blurred/sample_018_2.7278_blurred.png,1.0_5.0/blurred_5/sample_018_2.7278_blurred.png
sample_020,2.25,"[(7.0, 7.0), (7.0, 7.25), (7.0, 7.5), (7.25, 7.5), (7.25, 7.75), (7.25, 8.0), (7.25, 8.25), (7.25, 8.5), (7.25, 8.75), (7.25, 9.0), (7.0, 9.0), (7.0, 9.25)]",1.0_5.0/sample_019_2.1649.png,"Take 0.5 units north, then Take 0.25 units east, then Take 1.5 units north, then Take 0.25 units west, then Take 0.25 units north.",1.0_5.0/blurred_1/sample_019_2.1649_blurred.png,1.0_5.0/blurred/sample_019_2.1649_blurred.png,1.0_5.0/blurred_5/sample_019_2.1649_blurred.png
sample_021,3.3634,"[(7.0, 7.0), (7.0, 6.75), (7.0, 6.5), (7.0, 6.25), (7.0, 6.0), (7.0, 5.75), (7.0, 5.5), (6.75, 5.5), (6.5, 5.5), (6.5, 5.25), (6.5, 5.0), (6.5, 4.75), (6.25, 4.75), (6.0, 4.75), (6.0, 5.0), (5.75, 5.0), (5.75, 4.75), (5.5, 4.75), (5.5, 4.5), (5.25, 4.5), (5.0, 4.5), (5.0, 4.75), (5.25, 4.75), (5.25, 5.0), (5.0, 5.0), (4.75, 5.0), (4.75, 4.75), (4.75, 4.5)]",1.0_5.0/sample_020_3.4474.png,"Take 1.5 units south, then Take 0.5 units west, then Take 0.75 units south, then Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units west, then Take 0.5 units south.",1.0_5.0/blurred_1/sample_020_3.4474_blurred.png,1.0_5.0/blurred/sample_020_3.4474_blurred.png,1.0_5.0/blurred_5/sample_020_3.4474_blurred.png
sample_022,1.5811,"[(7.0, 7.0), (7.0, 7.25), (7.25, 7.25), (7.5, 7.25), (7.75, 7.25), (7.75, 7.0), (7.75, 6.75), (7.5, 6.75), (7.5, 7.0), (7.25, 7.0), (7.25, 6.75), (7.25, 6.5), (7.5, 6.5), (7.5, 6.25), (7.25, 6.25), (7.0, 6.25), (7.0, 6.0), (6.75, 6.0), (6.75, 5.75), (6.5, 5.75), (6.5, 5.5)]",1.0_5.0/sample_021_1.558.png,"Take 0.25 units north, then Take 0.75 units east, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south.",1.0_5.0/blurred_1/sample_021_1.558_blurred.png,1.0_5.0/blurred/sample_021_1.558_blurred.png,1.0_5.0/blurred_5/sample_021_1.558_blurred.png
sample_023,2.1506,"[(7.0, 7.0), (6.75, 7.0), (6.75, 6.75), (6.75, 6.5), (6.75, 6.25), (6.75, 6.0), (7.0, 6.0), (7.0, 6.25), (7.25, 6.25), (7.25, 6.5), (7.25, 6.75), (7.5, 6.75), (7.75, 6.75), (7.75, 6.5), (7.5, 6.5), (7.5, 6.25), (7.5, 6.0), (7.75, 6.0), (7.75, 5.75), (7.75, 5.5), (7.75, 5.25), (8.0, 5.25), (8.25, 5.25)]",1.0_5.0/sample_022_2.1686.png,"Take 0.25 units west, then Take 1.0 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units east, then Take 0.75 units south, then Take 0.5 units east.",1.0_5.0/blurred_1/sample_022_2.1686_blurred.png,1.0_5.0/blurred/sample_022_2.1686_blurred.png,1.0_5.0/blurred_5/sample_022_2.1686_blurred.png
sample_024,2.3585,"[(7.0, 7.0), (7.0, 7.25), (7.0, 7.5), (6.75, 7.5), (6.5, 7.5), (6.5, 7.75), (6.25, 7.75), (6.0, 7.75), (5.75, 7.75), (5.75, 8.0), (5.75, 8.25), (5.5, 8.25), (5.25, 8.25), (5.0, 8.25)]",1.0_5.0/sample_023_2.4654.png,"Take 0.5 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.75 units west, then Take 0.5 units north, then Take 0.75 units west.",1.0_5.0/blurred_1/sample_023_2.4654_blurred.png,1.0_5.0/blurred/sample_023_2.4654_blurred.png,1.0_5.0/blurred_5/sample_023_2.4654_blurred.png
sample_025,2.7613,"[(7.0, 7.0), (7.0, 7.25), (7.0, 7.5), (7.25, 7.5), (7.5, 7.5), (7.75, 7.5), (7.75, 7.75), (7.75, 8.0), (7.75, 8.25), (7.75, 8.5), (7.75, 8.75), (7.75, 9.0), (7.5, 9.0), (7.5, 9.25), (7.25, 9.25), (7.25, 9.0), (7.25, 8.75), (7.0, 8.75), (6.75, 8.75), (6.5, 8.75), (6.5, 9.0), (6.5, 9.25), (6.75, 9.25), (6.75, 9.5), (6.75, 9.75)]",1.0_5.0/sample_024_2.8243.png,"Take 0.5 units north, then Take 0.75 units east, then Take 1.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units south, then Take 0.75 units west, then Take 0.5 units north, then Take 0.25 units east, then Take 0.5 units north.",1.0_5.0/blurred_1/sample_024_2.8243_blurred.png,1.0_5.0/blurred/sample_024_2.8243_blurred.png,1.0_5.0/blurred_5/sample_024_2.8243_blurred.png
sample_026,4.0389,"[(7.0, 7.0), (7.25, 7.0), (7.5, 7.0), (7.5, 7.25), (7.5, 7.5), (7.25, 7.5), (7.25, 7.25), (7.0, 7.25), (7.0, 7.5), (7.0, 7.75), (7.0, 8.0), (7.25, 8.0), (7.25, 8.25), (7.0, 8.25), (7.0, 8.5), (6.75, 8.5), (6.75, 8.75), (6.5, 8.75), (6.5, 9.0), (6.75, 9.0), (7.0, 9.0), (7.25, 9.0), (7.5, 9.0), (7.75, 9.0), (7.75, 8.75), (8.0, 8.75), (8.25, 8.75), (8.25, 9.0), (8.25, 9.25), (8.25, 9.5), (8.5, 9.5), (8.5, 9.75), (8.25, 9.75), (8.25, 10.0), (8.0, 10.0), (8.0, 10.25), (8.0, 10.5), (8.0, 10.75), (8.25, 10.75), (8.5, 10.75)]",1.0_5.0/sample_025_4.1407.png,"Take 0.5 units east, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.75 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 1.25 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.75 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.75 units north, then Take 0.5 units east.",1.0_5.0/blurred_1/sample_025_4.1407_blurred.png,1.0_5.0/blurred/sample_025_4.1407_blurred.png,1.0_5.0/blurred_5/sample_025_4.1407_blurred.png
sample_027,1.7678,"[(7.0, 7.0), (7.0, 6.75), (7.25, 6.75), (7.25, 6.5), (7.5, 6.5), (7.5, 6.25), (7.5, 6.0), (7.75, 6.0), (7.75, 6.25), (8.0, 6.25), (8.25, 6.25), (8.25, 6.5), (8.0, 6.5), (7.75, 6.5), (7.75, 6.75), (8.0, 6.75), (8.0, 7.0), (8.0, 7.25), (8.25, 7.25), (8.25, 7.5), (8.0, 7.5), (8.0, 7.75), (8.0, 8.0), (8.25, 8.0), (8.25, 8.25)]",1.0_5.0/sample_026_1.7987.png,"Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units north.",1.0_5.0/blurred_1/sample_026_1.7987_blurred.png,1.0_5.0/blurred/sample_026_1.7987_blurred.png,1.0_5.0/blurred_5/sample_026_1.7987_blurred.png
