correct,response,input_value,range_category,trial,stimulus_id
0.7395,0.643,0.7395,long,33,3
0.5624,0.615,0.5624,long,34,4
0.5624,0.643,0.5624,long,35,5
0.5232,0.643,0.5232,long,36,6
0.8465,0.643,0.8465,long,37,7
0.7404,0.643,0.7404,long,38,8
0.7832,0.643,0.7832,long,39,9
0.6498,0.615,0.6498,long,40,0
0.8803,0.643,0.8803,long,41,1
0.7928,0.692,0.7928,long,42,2
0.7395,0.643,0.7395,long,43,3
0.5624,0.591,0.5624,long,44,4
0.5624,0.655,0.5624,long,45,5
0.5232,0.591,0.5232,long,46,6
0.8465,0.655,0.8465,long,47,7
0.7404,0.686,0.7404,long,48,8
0.7832,0.643,0.7832,long,49,9
