range_category,stimulus_id,exp_id,llm_model,mean_input_value,mean_correct,mean_response,var_response,var_correct,squared_bias
long,0,base_2_text_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,7.140000000000001,0.0030000000000000603,0.0,0.5358240000000016
long,0,base_2_text_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,8.3,0.07499999999999996,0.0,3.5796640000000046
long,0,base_2_text_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,6.659999999999999,0.05799999999999994,0.0,0.0635039999999999
long,0,base_2_text_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_2_text_image,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,9.52,6.5470000000000015,0.0,9.684544
long,0,base_2_text_image,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,7.138,0.7942700000000001,0.0,0.5329000000000006
long,0,base_2_text_image,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,6.58,0.057000000000000044,0.0,0.029584000000000204
long,0,base_2_text_image,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,8.0,,0.0,2.5344640000000016
long,0,base_3_image,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.428,0.009719999999999973,0.0,0.00040000000000001845
long,0,base_3_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,7.414,0.13197999999999985,0.0,1.0120360000000004
long,0,base_3_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,14.0,0.0,0.0,57.638464000000006
long,0,base_3_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,6.4319999999999995,0.12771999999999975,0.0,0.000576000000000001
long,0,base_3_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,5.6425,0.2550250000000004,0.0,0.585990249999999
long,0,base_3_image,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,14.846,0.0025800000000000263,0.0,71.19984400000001
long,0,base_3_image,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,10.762741699796951,4.685538879314768,0.0,18.963775271950443
long,0,base_3_image,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,6.582000000000001,0.3234199999999997,0.0,0.03027600000000044
long,0,base_3_image,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_3_text_image,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.40864,2.479999999997722e-07,0.0,4.0960000000081925e-07
long,0,base_3_text_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,7.0280000000000005,0.0014700000000000151,0.0,0.38440000000000124
long,0,base_3_text_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,13.0,0.0,0.0,43.45446400000001
long,0,base_3_text_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,7.2048000000000005,0.1074547000000001,0.0,0.6348902400000017
long,0,base_3_text_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_3_text_image,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,14.0,0.0,0.0,57.638464000000006
long,0,base_3_text_image,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,9.49078,3.269696702000001,0.0,9.503532528400008
long,0,base_3_text_image,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,6.32,0.03200000000000006,0.0,0.007743999999999858
long,0,base_3_text_image,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_4_image,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.2969800000000005,0.002943601999999989,0.0,0.01232544039999978
long,0,base_4_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,7.037999999999999,0.04397000000000011,0.0,0.39689999999999986
long,0,base_4_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,10.6,9.799999999999999,0.0,17.572864000000003
long,0,base_4_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,6.64325,0.04742891666666674,0.0,0.055342562500000296
long,0,base_4_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,6.2875,0.6154250000000011,0.0,0.014520249999999959
long,0,base_4_image,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,10.386,10.894580000000001,0.0,15.824483999999998
long,0,base_4_image,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,7.894592812818106,5.900150159989916,0.0,2.209958191122451
long,0,base_4_image,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,6.5120000000000005,0.2035199999999998,0.0,0.010816000000000204
long,0,base_4_image,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,7.646666666666667,0.26503333333333373,0.0,1.5342951111111143
long,0,base_4_text,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.4078605500000005,9.819401249987198e-08,0.0,1.9446302499701775e-08
long,0,base_4_text,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,6.608,0.33857,0.0,0.04000000000000007
long,0,base_4_text,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,8.55,0.85625,0.0,4.588164000000005
long,0,base_4_text,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,4.714,1.0908300000000004,0.0,2.8696359999999967
long,0,base_4_text,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,4.456666666666667,0.2556333333333333,0.0,3.8077017777777744
long,0,base_4_text,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,4.514,2.93223,0.0,3.587235999999997
long,0,base_4_text,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,3.9153468253437738,0.15100218876720886,0.0,6.213319849123761
long,0,base_4_text,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,4.7,0.44999999999999996,0.0,2.9172639999999976
long,0,base_4_text,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,3.8333333333333335,1.5833333333333335,0.0,6.628908444444441
long,0,base_4_text_image,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.4092016,1.1952128000000553e-06,0.0,1.4438425600019275e-06
long,0,base_4_text_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,6.816,0.3929299999999995,0.0,0.1664640000000003
long,0,base_4_text_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,11.2,6.199999999999999,0.0,22.963264
long,0,base_4_text_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,6.7866,0.06076280000000006,0.0,0.14333796000000038
long,0,base_4_text_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,6.44,0.004799999999999947,0.0,0.0010240000000000587
long,0,base_4_text_image,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,10.216,11.94628,0.0,14.500863999999998
long,0,base_4_text_image,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,7.2570443001000005,6.652039527541045,0.0,0.7208762235323005
long,0,base_4_text_image,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,6.42,0.001999999999999995,0.0,0.00014400000000001093
long,0,base_4_text_image,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,7.010833333333333,0.8847270833333335,0.0,0.3634080277777783
long,0,base_5_image,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.32196,7.202999999999466e-06,0.0,0.007402881599999944
long,0,base_5_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,6.774000000000001,0.027379999999999946,0.0,0.13395600000000105
long,0,base_5_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,14.0,0.0,0.0,57.638464000000006
long,0,base_5_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,6.603999999999999,0.054079999999999885,0.0,0.038415999999999895
long,0,base_5_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,3.61,,0.0,7.828803999999998
long,0,base_5_image,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,14.36,0.24300000000000008,0.0,63.234304
long,0,base_5_image,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,10.1502,0.9790412000000002,0.0,14.004060840000003
long,0,base_5_image,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,7.151999999999999,0.2911699999999998,0.0,0.5535359999999997
long,0,base_5_image,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_5_text_image,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.455,0.011044999999999945,0.0,0.002209000000000056
long,0,base_5_text_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,6.890000000000001,0.14354999999999993,0.0,0.23232400000000106
long,0,base_5_text_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,13.0,0.0,0.0,43.45446400000001
long,0,base_5_text_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,6.735200000000001,0.12180519999999988,0.0,0.10705984000000084
long,0,base_5_text_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_5_text_image,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,14.0,0.0,0.0,57.638464000000006
long,0,base_5_text_image,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,7.864894072558691,5.551442856788963,0.0,2.12254033865665
long,0,base_5_text_image,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,6.534000000000001,0.08978,0.0,0.015876000000000307
long,0,base_5_text_image,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_6_image,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.337999999999999,0.0027200000000000123,0.0,0.00490000000000004
long,0,base_6_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,6.460000000000001,0.017999999999999964,0.0,0.0027040000000001434
long,0,base_6_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,14.0,0.0,0.0,57.638464000000006
long,0,base_6_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,6.5,0.0,0.0,0.008464000000000096
long,0,base_6_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,6.1066666666666665,0.03413333333333344,0.0,0.09080177777777758
long,0,base_6_image,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,6.08,0.03200000000000006,0.0,0.10758399999999961
long,0,base_6_image,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,6.464,0.011479999999999919,0.0,0.003136000000000105
long,0,base_6_image,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,6.4,0.0,0.0,6.39999999999859e-05
long,0,base_6_image,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,6.626666666666668,0.14743333333333336,0.0,0.04781511111111184
long,0,base_6_text,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.40826,5.379999999996184e-07,0.0,6.760000000042387e-08
long,0,base_6_text,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,6.1,0.005000000000000015,0.0,0.09486399999999989
long,0,base_6_text,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,6.9,0.2999999999999999,0.0,0.24206400000000086
long,0,base_6_text,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,6.44,0.06799999999999999,0.0,0.0010240000000000587
long,0,base_6_text,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_6_text,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,6.2299999999999995,0.013600000000000013,0.0,0.031683999999999976
long,0,base_6_text,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,6.198,0.31387000000000015,0.0,0.04409999999999961
long,0,base_6_text,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,6.3100000000000005,0.04300000000000007,0.0,0.0096039999999998
long,0,base_6_text,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,6.385000000000001,0.009924999999999922,0.0,0.0005289999999999448
long,0,base_6_text_image,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.4098,2.0000000000012988e-07,0.0,3.240000000000885e-06
long,0,base_6_text_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,6.4,0.0,0.0,6.39999999999859e-05
long,0,base_6_text_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,6.5,0.0,0.0,0.008464000000000096
long,0,base_6_text_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,6.67,0.027866666666666744,0.0,0.06864400000000023
long,0,base_6_text_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_6_text_image,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,6.0200000000000005,0.001999999999999995,0.0,0.15054399999999923
long,0,base_6_text_image,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,6.215999999999999,0.17968,0.0,0.03686400000000006
long,0,base_6_text_image,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,6.459999999999999,0.002999999999999981,0.0,0.0027039999999999586
long,0,base_6_text_image,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_7_image,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.32394,4.852999999999614e-06,0.0,0.007066083599999854
long,0,base_7_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,6.962000000000001,0.10186999999999988,0.0,0.3069160000000013
long,0,base_7_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,14.0,0.0,0.0,57.638464000000006
long,0,base_7_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,7.796220510185596,0.9880571957018119,0.0,1.9271561848999577
long,0,base_7_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,3.61,0.0,0.0,7.828803999999998
long,0,base_7_image,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,14.706,0.15668000000000026,0.0,68.856804
long,0,base_7_image,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,10.13755281280801,6.576728709389367,0.0,13.909564183524147
long,0,base_7_image,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,6.49,0.19740000000000016,0.0,0.006724000000000121
long,0,base_7_image,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,8.06,,0.0,2.7291040000000035
long,0,base_7_text,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.4081892,1.5811670000010213e-07,0.0,3.579664000012621e-08
long,0,base_7_text,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,5.556,0.26463000000000014,0.0,0.725903999999999
long,0,base_7_text,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,7.6,0.01874999999999999,0.0,1.4208640000000003
long,0,base_7_text,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,4.036232526791904,0.24213373802620178,0.0,5.625280946967912
long,0,base_7_text,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_7_text,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,3.2039999999999997,0.04682999999999997,0.0,10.265615999999998
long,0,base_7_text,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,3.6,0.05,0.0,7.884863999999997
long,0,base_7_text,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,3.45,0.2,0.0,8.749763999999995
long,0,base_7_text,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,5.0,,0.0,1.9824639999999984
long,0,base_7_text_image,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.409000000000001,9.999999999993911e-07,0.0,1.0000000000024443e-06
long,0,base_7_text_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,6.890000000000001,0.11084999999999999,0.0,0.23232400000000106
long,0,base_7_text_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,13.0,0.0,0.0,43.45446400000001
long,0,base_7_text_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,6.94425,0.1610522499999999,0.0,0.2875640625000008
long,0,base_7_text_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,6.0,,0.0,0.16646399999999958
long,0,base_7_text_image,microsoft_phi-4-multimodal-instruct,6.4079999999999995,6.4079999999999995,14.0,0.0,0.0,57.638464000000006
long,0,base_7_text_image,mistralai_mistral-small-3.2-24b-instruct,6.4079999999999995,6.4079999999999995,7.069004692770127,5.833126634324715,0.0,0.4369272038641308
long,0,base_7_text_image,openai_gpt-4o-2024-08-06,6.4079999999999995,6.4079999999999995,6.336,0.02048000000000002,0.0,0.005183999999999881
long,0,base_7_text_image,qwen_qwen2.5-vl-32b-instruct,6.4079999999999995,6.4079999999999995,,,0.0,
long,0,base_8_image,GPT-5 Mini,7.8302,7.8302,7.712000000000001,0.025719999999999948,0.0,0.013971239999999756
long,0,base_8_image,anthropic_claude-3.7-sonnet,7.8302,7.8302,5.16,0.12800000000000009,0.0,7.129968039999997
long,0,base_8_image,gemma-3-4b-it,7.8302,7.8302,14.0,0.0,0.0,38.06643204
long,0,base_8_image,google_gemini-2.5-flash-lite,7.8302,7.8302,7.515275637731994,0.09820945188261469,0.0,0.09917735394990987
long,0,base_8_image,meta-llama_llama-4-maverick,7.8302,7.8302,7.28,0.0,0.0,0.3027200399999993
long,0,base_8_image,microsoft_phi-4-multimodal-instruct,7.8302,7.8302,14.526,0.1757299999999998,0.0,44.83373764
long,0,base_8_image,mistralai_mistral-small-3.2-24b-instruct,7.8302,7.8302,8.421800000000001,1.5648062000000005,0.0,0.3499905600000017
long,0,base_8_image,openai_gpt-4o-2024-08-06,7.8302,7.8302,7.45,0.11534999999999962,0.0,0.14455203999999958
long,0,base_8_image,qwen_qwen2.5-vl-32b-instruct,7.8302,7.8302,8.0623,,0.0,0.0538704100000004
long,0,base_8_text,GPT-5 Mini,7.8302,7.8302,7.830177403784438,3.643323232378702e-09,0.0,5.1058895771427e-10
long,0,base_8_text,anthropic_claude-3.7-sonnet,7.8302,7.8302,7.1,0.63725,0.0,0.53319204
long,0,base_8_text,gemma-3-4b-it,7.8302,7.8302,6.4,0.23749999999999996,0.0,2.0454720399999977
long,0,base_8_text,google_gemini-2.5-flash-lite,7.8302,7.8302,3.97062112512,0.04298485090207349,0.0,14.896349091419962
long,0,base_8_text,meta-llama_llama-4-maverick,7.8302,7.8302,,,0.0,
long,0,base_8_text,microsoft_phi-4-multimodal-instruct,7.8302,7.8302,4.470119433265383,1.4314742365181992,0.0,11.290141414947621
long,0,base_8_text,mistralai_mistral-small-3.2-24b-instruct,7.8302,7.8302,4.192861125123533,0.2614248417847854,0.0,13.230234090687603
long,0,base_8_text,openai_gpt-4o-2024-08-06,7.8302,7.8302,5.45,0.3875000000000001,0.0,5.6653520399999975
long,0,base_8_text,qwen_qwen2.5-vl-32b-instruct,7.8302,7.8302,,,0.0,
long,0,base_8_text_image,GPT-5 Mini,7.8302,7.8302,7.830169,7.830499999991682e-08,0.0,9.60999999993318e-10
long,0,base_8_text_image,anthropic_claude-3.7-sonnet,7.8302,7.8302,7.7379999999999995,0.21846999999999994,0.0,0.008500840000000011
long,0,base_8_text_image,gemma-3-4b-it,7.8302,7.8302,13.0,0.0,0.0,26.726832040000005
long,0,base_8_text_image,google_gemini-2.5-flash-lite,7.8302,7.8302,7.830000000000001,0.0,0.0,3.9999999999458284e-08
long,0,base_8_text_image,meta-llama_llama-4-maverick,7.8302,7.8302,,,0.0,
long,0,base_8_text_image,microsoft_phi-4-multimodal-instruct,7.8302,7.8302,14.0,0.0,0.0,38.06643204
long,0,base_8_text_image,mistralai_mistral-small-3.2-24b-instruct,7.8302,7.8302,7.565253404976,0.02129003430480927,0.0,0.07019669821481145
long,0,base_8_text_image,openai_gpt-4o-2024-08-06,7.8302,7.8302,6.83,0.15734999999999993,0.0,1.000400039999999
long,0,base_8_text_image,qwen_qwen2.5-vl-32b-instruct,7.8302,7.8302,,,0.0,
long,0,base_image,GPT-5 Mini,6.4079999999999995,6.4079999999999995,6.3209800000000005,4.80200000000052e-06,0.0,0.0075724803999998236
long,0,base_image,anthropic_claude-3.7-sonnet,6.4079999999999995,6.4079999999999995,7.51,0.16134999999999958,0.0,1.2144040000000007
long,0,base_image,gemma-3-4b-it,6.4079999999999995,6.4079999999999995,14.0,0.0,0.0,57.638464000000006
long,0,base_image,google_gemini-2.5-flash-lite,6.4079999999999995,6.4079999999999995,6.609999999999999,0.060499999999999915,0.0,0.040803999999999986
long,0,base_image,meta-llama_llama-4-maverick,6.4079999999999995,6.4079999999999995,3.61,0.0,0.0,7.828803999999998
