sample_id,actual_length,maze_path,image_path,path_text_description,blurred_low_image_path,blurred_image_path,blurred_high_image_path
sample_011,4.9624,"[(7.0, 7.0), (7.0, 7.25), (7.0, 7.5), (7.0, 7.75), (6.75, 7.75), (6.75, 7.5), (6.75, 7.25), (6.5, 7.25), (6.5, 7.5), (6.5, 7.75), (6.5, 8.0), (6.25, 8.0), (6.0, 8.0), (6.0, 7.75), (5.75, 7.75), (5.75, 8.0), (5.75, 8.25), (5.5, 8.25), (5.5, 8.5), (5.5, 8.75), (5.25, 8.75), (5.25, 8.5), (5.0, 8.5), (5.0, 8.75), (5.0, 9.0), (5.0, 9.25), (5.0, 9.5), (5.0, 9.75), (5.0, 10.0), (4.75, 10.0), (4.75, 9.75), (4.5, 9.75), (4.25, 9.75), (4.25, 9.5), (4.0, 9.5), (3.75, 9.5), (3.75, 9.75), (3.75, 10.0), (3.75, 10.25), (3.5, 10.25), (3.25, 10.25)]",5.0_9.0/sample_010_5.0823.png,"Take 0.75 units north, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.75 units north, then Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 1.5 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.75 units north, then Take 0.5 units west.",5.0_9.0/blurred_1/sample_010_5.0823_blurred.png,5.0_9.0/blurred/sample_010_5.0823_blurred.png,5.0_9.0/blurred_5/sample_010_5.0823_blurred.png
sample_012,8.6096,"[(7.0, 7.0), (6.75, 7.0), (6.5, 7.0), (6.5, 7.25), (6.25, 7.25), (6.25, 7.5), (6.25, 7.75), (6.25, 8.0), (6.25, 8.25), (6.25, 8.5), (6.25, 8.75), (6.25, 9.0), (6.25, 9.25), (6.25, 9.5), (6.0, 9.5), (6.0, 9.75), (6.0, 10.0), (6.0, 10.25), (6.0, 10.5), (6.0, 10.75), (6.0, 11.0), (6.0, 11.25), (6.0, 11.5), (6.0, 11.75), (6.25, 11.75), (6.25, 12.0), (6.5, 12.0), (6.5, 12.25), (6.25, 12.25), (6.25, 12.5), (6.25, 12.75), (6.25, 13.0), (6.0, 13.0), (6.0, 13.25), (6.25, 13.25), (6.25, 13.5), (6.0, 13.5), (6.0, 13.75), (5.75, 13.75), (5.75, 14.0), (5.5, 14.0), (5.25, 14.0), (5.0, 14.0), (5.0, 14.25), (5.0, 14.5), (4.75, 14.5), (4.5, 14.5), (4.5, 14.75), (4.25, 14.75), (4.0, 14.75), (3.75, 14.75), (3.5, 14.75), (3.25, 14.75)]",5.0_9.0/sample_011_8.8796.png,"Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 2.25 units north, then Take 0.25 units west, then Take 2.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.75 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.75 units west, then Take 0.5 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 1.25 units west.",5.0_9.0/blurred_1/sample_011_8.8796_blurred.png,5.0_9.0/blurred/sample_011_8.8796_blurred.png,5.0_9.0/blurred_5/sample_011_8.8796_blurred.png
sample_013,8.3104,"[(7.0, 7.0), (7.0, 6.75), (7.0, 6.5), (7.0, 6.25), (7.25, 6.25), (7.5, 6.25), (7.75, 6.25), (8.0, 6.25), (8.25, 6.25), (8.25, 6.0), (8.5, 6.0), (8.5, 5.75), (8.5, 5.5), (8.5, 5.25), (8.5, 5.0), (8.75, 5.0), (8.75, 5.25), (9.0, 5.25), (9.25, 5.25), (9.25, 5.0), (9.25, 4.75), (9.5, 4.75), (9.75, 4.75), (9.75, 4.5), (10.0, 4.5), (10.0, 4.25), (10.25, 4.25), (10.5, 4.25), (10.75, 4.25), (11.0, 4.25), (11.25, 4.25), (11.25, 4.5), (11.5, 4.5), (11.75, 4.5), (11.75, 4.25), (12.0, 4.25), (12.0, 4.5), (12.25, 4.5), (12.5, 4.5), (12.5, 4.25), (12.75, 4.25), (12.75, 4.0), (13.0, 4.0), (13.0, 3.75), (13.0, 3.5), (13.25, 3.5), (13.5, 3.5), (13.75, 3.5), (14.0, 3.5), (14.25, 3.5), (14.25, 3.75), (14.5, 3.75), (14.5, 4.0), (14.75, 4.0)]",5.0_9.0/sample_012_8.3298.png,"Take 0.75 units south, then Take 1.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 1.0 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 1.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 1.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east.",5.0_9.0/blurred_1/sample_012_8.3298_blurred.png,5.0_9.0/blurred/sample_012_8.3298_blurred.png,5.0_9.0/blurred_5/sample_012_8.3298_blurred.png
sample_014,5.7554,"[(7.0, 7.0), (6.75, 7.0), (6.75, 7.25), (7.0, 7.25), (7.0, 7.5), (7.0, 7.75), (7.0, 8.0), (6.75, 8.0), (6.75, 8.25), (6.5, 8.25), (6.25, 8.25), (6.25, 8.5), (6.0, 8.5), (6.0, 8.75), (5.75, 8.75), (5.75, 9.0), (5.5, 9.0), (5.25, 9.0), (5.0, 9.0), (5.0, 8.75), (5.0, 8.5), (4.75, 8.5), (4.75, 8.25), (4.5, 8.25), (4.5, 8.0), (4.25, 8.0), (4.25, 7.75), (4.0, 7.75), (3.75, 7.75), (3.5, 7.75), (3.5, 7.5), (3.25, 7.5), (3.25, 7.25), (3.25, 7.0), (3.0, 7.0), (2.75, 7.0), (2.5, 7.0), (2.5, 7.25), (2.5, 7.5), (2.75, 7.5), (2.75, 7.75), (2.5, 7.75), (2.25, 7.75), (2.0, 7.75), (1.75, 7.75), (1.5, 7.75), (1.5, 7.5), (1.5, 7.25), (1.25, 7.25)]",5.0_9.0/sample_013_5.8494.png,"Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.75 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.75 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.75 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.75 units west, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 1.25 units west, then Take 0.5 units south, then Take 0.25 units west.",5.0_9.0/blurred_1/sample_013_5.8494_blurred.png,5.0_9.0/blurred/sample_013_5.8494_blurred.png,5.0_9.0/blurred_5/sample_013_5.8494_blurred.png
sample_015,5.6569,"[(7.0, 7.0), (7.0, 6.75), (7.25, 6.75), (7.5, 6.75), (7.75, 6.75), (8.0, 6.75), (8.0, 7.0), (8.0, 7.25), (8.25, 7.25), (8.5, 7.25), (8.5, 7.5), (8.75, 7.5), (9.0, 7.5), (9.25, 7.5), (9.25, 7.75), (9.5, 7.75), (9.5, 8.0), (9.5, 8.25), (9.75, 8.25), (10.0, 8.25), (10.25, 8.25), (10.25, 8.0), (10.5, 8.0), (10.75, 8.0), (10.75, 8.25), (10.75, 8.5), (10.5, 8.5), (10.5, 8.75), (10.25, 8.75), (10.25, 8.5), (10.0, 8.5), (10.0, 8.75), (10.0, 9.0), (9.75, 9.0), (9.5, 9.0), (9.5, 9.25), (9.75, 9.25), (10.0, 9.25), (10.25, 9.25), (10.5, 9.25), (10.75, 9.25), (11.0, 9.25), (11.0, 9.5), (11.25, 9.5), (11.5, 9.5), (11.5, 9.75), (11.5, 10.0), (11.5, 10.25), (11.25, 10.25), (11.0, 10.25), (11.0, 10.5), (10.75, 10.5), (10.75, 10.75), (11.0, 10.75), (11.0, 11.0)]",5.0_9.0/sample_014_5.7273.png,"Take 0.25 units south, then Take 1.0 units east, then Take 0.5 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.75 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.75 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 1.5 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.75 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north.",5.0_9.0/blurred_1/sample_014_5.7273_blurred.png,5.0_9.0/blurred/sample_014_5.7273_blurred.png,5.0_9.0/blurred_5/sample_014_5.7273_blurred.png
sample_016,5.7009,"[(7.0, 7.0), (7.0, 7.25), (7.25, 7.25), (7.5, 7.25), (7.5, 7.5), (7.75, 7.5), (8.0, 7.5), (8.0, 7.25), (8.25, 7.25), (8.5, 7.25), (8.5, 7.5), (8.75, 7.5), (8.75, 7.75), (9.0, 7.75), (9.0, 8.0), (9.0, 8.25), (9.0, 8.5), (9.0, 8.75), (9.25, 8.75), (9.25, 9.0), (9.25, 9.25), (9.25, 9.5), (9.25, 9.75), (9.25, 10.0), (9.5, 10.0), (9.75, 10.0), (9.75, 10.25), (9.75, 10.5), (9.5, 10.5), (9.5, 10.25), (9.25, 10.25), (9.25, 10.5), (9.25, 10.75), (9.25, 11.0), (9.5, 11.0), (9.75, 11.0), (10.0, 11.0), (10.25, 11.0), (10.5, 11.0), (10.5, 11.25), (10.5, 11.5)]",5.0_9.0/sample_015_5.7336.png,"Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 1.0 units north, then Take 0.25 units east, then Take 1.25 units north, then Take 0.5 units east, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.75 units north, then Take 1.25 units east, then Take 0.5 units north.",5.0_9.0/blurred_1/sample_015_5.7336_blurred.png,5.0_9.0/blurred/sample_015_5.7336_blurred.png,5.0_9.0/blurred_5/sample_015_5.7336_blurred.png
sample_017,6.1745,"[(7.0, 7.0), (7.0, 7.25), (7.0, 7.5), (6.75, 7.5), (6.5, 7.5), (6.25, 7.5), (6.0, 7.5), (6.0, 7.75), (6.0, 8.0), (5.75, 8.0), (5.5, 8.0), (5.25, 8.0), (5.25, 7.75), (5.25, 7.5), (5.0, 7.5), (5.0, 7.25), (4.75, 7.25), (4.5, 7.25), (4.25, 7.25), (4.0, 7.25), (3.75, 7.25), (3.5, 7.25), (3.25, 7.25), (3.0, 7.25), (2.75, 7.25), (2.75, 7.5), (2.75, 7.75), (3.0, 7.75), (3.0, 8.0), (3.25, 8.0), (3.25, 8.25), (3.0, 8.25), (2.75, 8.25), (2.5, 8.25), (2.5, 8.5), (2.25, 8.5), (2.25, 8.75), (2.0, 8.75), (1.75, 8.75), (1.5, 8.75), (1.25, 8.75), (1.25, 9.0), (1.25, 9.25)]",5.0_9.0/sample_016_6.217.png,"Take 0.5 units north, then Take 1.0 units west, then Take 0.5 units north, then Take 0.75 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 2.25 units west, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.75 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 1.0 units west, then Take 0.5 units north.",5.0_9.0/blurred_1/sample_016_6.217_blurred.png,5.0_9.0/blurred/sample_016_6.217_blurred.png,5.0_9.0/blurred_5/sample_016_6.217_blurred.png
sample_018,7.0755,"[(7.0, 7.0), (7.0, 7.25), (7.25, 7.25), (7.5, 7.25), (7.5, 7.5), (7.25, 7.5), (7.25, 7.75), (7.0, 7.75), (7.0, 8.0), (7.25, 8.0), (7.5, 8.0), (7.5, 8.25), (7.5, 8.5), (7.75, 8.5), (8.0, 8.5), (8.0, 8.75), (8.25, 8.75), (8.5, 8.75), (8.75, 8.75), (8.75, 9.0), (9.0, 9.0), (9.0, 9.25), (9.25, 9.25), (9.5, 9.25), (9.75, 9.25), (10.0, 9.25), (10.0, 9.5), (10.0, 9.75), (10.0, 10.0), (10.0, 10.25), (10.0, 10.5), (10.0, 10.75), (10.25, 10.75), (10.5, 10.75), (10.5, 11.0), (10.25, 11.0), (10.0, 11.0), (10.0, 11.25), (10.0, 11.5), (10.0, 11.75), (10.0, 12.0), (10.25, 12.0), (10.25, 12.25), (10.5, 12.25), (10.75, 12.25), (10.75, 12.5), (10.5, 12.5), (10.5, 12.75), (10.75, 12.75), (10.75, 13.0)]",5.0_9.0/sample_017_7.099.png,"Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units east, then Take 0.5 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.75 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 1.0 units east, then Take 1.5 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.5 units west, then Take 1.0 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north.",5.0_9.0/blurred_1/sample_017_7.099_blurred.png,5.0_9.0/blurred/sample_017_7.099_blurred.png,5.0_9.0/blurred_5/sample_017_7.099_blurred.png
sample_019,6.8007,"[(7.0, 7.0), (7.25, 7.0), (7.25, 6.75), (7.5, 6.75), (7.5, 6.5), (7.5, 6.25), (7.75, 6.25), (7.75, 6.0), (8.0, 6.0), (8.25, 6.0), (8.25, 5.75), (8.5, 5.75), (8.5, 6.0), (8.75, 6.0), (8.75, 5.75), (9.0, 5.75), (9.0, 5.5), (9.25, 5.5), (9.25, 5.25), (9.5, 5.25), (9.75, 5.25), (10.0, 5.25), (10.0, 5.0), (10.0, 4.75), (10.0, 4.5), (10.0, 4.25), (10.25, 4.25), (10.5, 4.25), (10.75, 4.25), (11.0, 4.25), (11.0, 4.0), (10.75, 4.0), (10.5, 4.0), (10.5, 3.75), (10.5, 3.5), (10.75, 3.5), (10.75, 3.75), (11.0, 3.75), (11.0, 3.5), (11.0, 3.25), (11.25, 3.25), (11.5, 3.25), (11.75, 3.25), (12.0, 3.25), (12.0, 3.0), (12.25, 3.0), (12.5, 3.0)]",5.0_9.0/sample_018_6.7278.png,"Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.75 units east, then Take 1.0 units south, then Take 1.0 units east, then Take 0.25 units south, then Take 0.5 units west, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units south, then Take 1.0 units east, then Take 0.25 units south, then Take 0.5 units east.",5.0_9.0/blurred_1/sample_018_6.7278_blurred.png,5.0_9.0/blurred/sample_018_6.7278_blurred.png,5.0_9.0/blurred_5/sample_018_6.7278_blurred.png
sample_020,6.0519,"[(7.0, 7.0), (6.75, 7.0), (6.5, 7.0), (6.25, 7.0), (6.25, 7.25), (6.25, 7.5), (6.5, 7.5), (6.5, 7.75), (6.5, 8.0), (6.75, 8.0), (7.0, 8.0), (7.0, 8.25), (7.0, 8.5), (6.75, 8.5), (6.75, 8.75), (7.0, 8.75), (7.0, 9.0), (6.75, 9.0), (6.5, 9.0), (6.25, 9.0), (6.25, 8.75), (6.5, 8.75), (6.5, 8.5), (6.25, 8.5), (6.0, 8.5), (5.75, 8.5), (5.75, 8.75), (5.5, 8.75), (5.25, 8.75), (5.0, 8.75), (4.75, 8.75), (4.5, 8.75), (4.25, 8.75), (4.25, 9.0), (4.25, 9.25), (4.25, 9.5), (4.25, 9.75), (4.0, 9.75), (4.0, 10.0), (4.0, 10.25), (4.0, 10.5), (4.0, 10.75), (3.75, 10.75), (3.5, 10.75), (3.25, 10.75), (3.0, 10.75), (3.0, 10.5), (2.75, 10.5), (2.75, 10.75), (2.5, 10.75), (2.25, 10.75)]",5.0_9.0/sample_019_6.1649.png,"Take 0.75 units west, then Take 0.5 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.5 units east, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.75 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.75 units west, then Take 0.25 units north, then Take 1.5 units west, then Take 1.0 units north, then Take 0.25 units west, then Take 1.0 units north, then Take 1.0 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units west.",5.0_9.0/blurred_1/sample_019_6.1649_blurred.png,5.0_9.0/blurred/sample_019_6.1649_blurred.png,5.0_9.0/blurred_5/sample_019_6.1649_blurred.png
sample_021,7.5,"[(7.0, 7.0), (6.75, 7.0), (6.5, 7.0), (6.5, 6.75), (6.5, 6.5), (6.5, 6.25), (6.25, 6.25), (6.25, 6.0), (6.25, 5.75), (6.0, 5.75), (5.75, 5.75), (5.75, 5.5), (6.0, 5.5), (6.0, 5.25), (5.75, 5.25), (5.75, 5.0), (5.75, 4.75), (5.5, 4.75), (5.25, 4.75), (5.25, 4.5), (5.25, 4.25), (5.0, 4.25), (5.0, 4.0), (4.75, 4.0), (4.75, 4.25), (4.5, 4.25), (4.25, 4.25), (4.0, 4.25), (4.0, 4.0), (4.0, 3.75), (3.75, 3.75), (3.75, 3.5), (3.5, 3.5), (3.25, 3.5), (3.0, 3.5), (3.0, 3.25), (2.75, 3.25), (2.5, 3.25), (2.25, 3.25), (2.0, 3.25), (1.75, 3.25), (1.75, 3.0), (1.5, 3.0), (1.5, 2.75), (1.25, 2.75), (1.25, 2.5), (1.0, 2.5)]",5.0_9.0/sample_020_7.4474.png,"Take 0.5 units west, then Take 0.75 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.5 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units north, then Take 0.75 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.75 units west, then Take 0.25 units south, then Take 1.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west.",5.0_9.0/blurred_1/sample_020_7.4474_blurred.png,5.0_9.0/blurred/sample_020_7.4474_blurred.png,5.0_9.0/blurred_5/sample_020_7.4474_blurred.png
sample_022,5.6181,"[(7.0, 7.0), (7.0, 6.75), (7.25, 6.75), (7.25, 7.0), (7.5, 7.0), (7.5, 7.25), (7.5, 7.5), (7.75, 7.5), (7.75, 7.75), (7.5, 7.75), (7.5, 8.0), (7.5, 8.25), (7.25, 8.25), (7.0, 8.25), (7.0, 8.0), (6.75, 8.0), (6.5, 8.0), (6.25, 8.0), (6.0, 8.0), (6.0, 8.25), (6.0, 8.5), (5.75, 8.5), (5.5, 8.5), (5.5, 8.75), (5.25, 8.75), (5.25, 9.0), (5.0, 9.0), (5.0, 9.25), (4.75, 9.25), (4.5, 9.25), (4.25, 9.25), (4.25, 9.5), (4.25, 9.75), (4.25, 10.0), (4.0, 10.0), (4.0, 10.25), (4.25, 10.25), (4.5, 10.25), (4.5, 10.0), (4.75, 10.0), (4.75, 10.25), (4.75, 10.5), (5.0, 10.5), (5.0, 10.75), (4.75, 10.75), (4.5, 10.75), (4.5, 11.0), (4.5, 11.25), (4.25, 11.25), (4.25, 11.5), (4.0, 11.5), (4.0, 11.75)]",5.0_9.0/sample_021_5.558.png,"Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.5 units west, then Take 0.25 units south, then Take 1.0 units west, then Take 0.5 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.75 units west, then Take 0.75 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north.",5.0_9.0/blurred_1/sample_021_5.558_blurred.png,5.0_9.0/blurred/sample_021_5.558_blurred.png,5.0_9.0/blurred_5/sample_021_5.558_blurred.png
sample_023,6.1033,"[(7.0, 7.0), (6.75, 7.0), (6.75, 6.75), (6.75, 6.5), (6.5, 6.5), (6.5, 6.25), (6.5, 6.0), (6.75, 6.0), (6.75, 5.75), (6.5, 5.75), (6.25, 5.75), (6.0, 5.75), (6.0, 5.5), (5.75, 5.5), (5.75, 5.25), (5.5, 5.25), (5.5, 5.0), (5.75, 5.0), (5.75, 4.75), (5.75, 4.5), (6.0, 4.5), (6.0, 4.25), (6.0, 4.0), (5.75, 4.0), (5.75, 3.75), (5.5, 3.75), (5.25, 3.75), (5.25, 4.0), (5.0, 4.0), (4.75, 4.0), (4.5, 4.0), (4.5, 3.75), (4.25, 3.75), (4.0, 3.75), (4.0, 3.5), (4.0, 3.25), (4.0, 3.0), (4.0, 2.75), (3.75, 2.75), (3.75, 2.5), (3.75, 2.25), (3.75, 2.0), (3.5, 2.0)]",5.0_9.0/sample_022_6.1686.png,"Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.75 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units north, then Take 0.75 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 1.0 units south, then Take 0.25 units west, then Take 0.75 units south, then Take 0.25 units west.",5.0_9.0/blurred_1/sample_022_6.1686_blurred.png,5.0_9.0/blurred/sample_022_6.1686_blurred.png,5.0_9.0/blurred_5/sample_022_6.1686_blurred.png
sample_024,6.4275,"[(7.0, 7.0), (7.0, 6.75), (6.75, 6.75), (6.5, 6.75), (6.25, 6.75), (6.0, 6.75), (5.75, 6.75), (5.75, 6.5), (5.75, 6.25), (5.5, 6.25), (5.25, 6.25), (5.25, 6.0), (5.25, 5.75), (5.0, 5.75), (5.0, 6.0), (5.0, 6.25), (4.75, 6.25), (4.75, 6.0), (4.5, 6.0), (4.5, 5.75), (4.25, 5.75), (4.25, 6.0), (4.25, 6.25), (4.0, 6.25), (4.0, 6.5), (3.75, 6.5), (3.75, 6.75), (3.5, 6.75), (3.25, 6.75), (3.25, 6.5), (3.0, 6.5), (3.0, 6.25), (2.75, 6.25), (2.75, 6.0), (2.75, 5.75), (2.75, 5.5), (2.5, 5.5), (2.5, 5.25), (2.25, 5.25), (2.0, 5.25), (2.0, 5.0), (1.75, 5.0), (1.75, 4.75), (1.75, 4.5), (1.5, 4.5), (1.5, 4.75), (1.5, 5.0), (1.5, 5.25), (1.5, 5.5), (1.25, 5.5), (1.0, 5.5), (0.75, 5.5)]",5.0_9.0/sample_023_6.4654.png,"Take 0.25 units south, then Take 1.25 units west, then Take 0.5 units south, then Take 0.5 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.75 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 1.0 units north, then Take 0.75 units west.",5.0_9.0/blurred_1/sample_023_6.4654_blurred.png,5.0_9.0/blurred/sample_023_6.4654_blurred.png,5.0_9.0/blurred_5/sample_023_6.4654_blurred.png
sample_025,6.7082,"[(7.0, 7.0), (7.0, 7.25), (7.25, 7.25), (7.5, 7.25), (7.75, 7.25), (7.75, 7.0), (8.0, 7.0), (8.0, 6.75), (8.0, 6.5), (8.0, 6.25), (7.75, 6.25), (7.75, 6.0), (7.75, 5.75), (8.0, 5.75), (8.0, 5.5), (8.0, 5.25), (8.0, 5.0), (8.0, 4.75), (8.0, 4.5), (8.25, 4.5), (8.5, 4.5), (8.75, 4.5), (8.75, 4.25), (8.75, 4.0), (9.0, 4.0), (9.25, 4.0), (9.25, 3.75), (9.5, 3.75), (9.5, 3.5), (9.5, 3.25), (9.5, 3.0), (9.5, 2.75), (9.25, 2.75), (9.25, 2.5), (9.5, 2.5), (9.75, 2.5), (10.0, 2.5), (10.0, 2.25), (10.25, 2.25), (10.5, 2.25), (10.5, 2.0), (10.25, 2.0), (10.0, 2.0), (10.0, 1.75), (10.25, 1.75), (10.25, 1.5), (10.0, 1.5), (9.75, 1.5), (9.75, 1.25), (10.0, 1.25), (10.0, 1.0)]",5.0_9.0/sample_024_6.8243.png,"Take 0.25 units north, then Take 0.75 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.75 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units east, then Take 1.25 units south, then Take 0.75 units east, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 1.0 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.75 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south.",5.0_9.0/blurred_1/sample_024_6.8243_blurred.png,5.0_9.0/blurred/sample_024_6.8243_blurred.png,5.0_9.0/blurred_5/sample_024_6.8243_blurred.png
