sample_id,actual_length,maze_path,image_path,path_text_description,blurred_low_image_path,blurred_image_path,blurred_high_image_path
sample_011,3.0104,"[(7.0, 7.0), (7.0, 7.25), (7.25, 7.25), (7.25, 7.5), (7.5, 7.5), (7.5, 7.25), (7.5, 7.0), (7.25, 7.0), (7.25, 6.75), (7.0, 6.75), (7.0, 6.5), (6.75, 6.5), (6.5, 6.5), (6.5, 6.25), (6.5, 6.0), (6.5, 5.75), (6.5, 5.5), (6.75, 5.5), (7.0, 5.5), (7.0, 5.25), (6.75, 5.25), (6.75, 5.0), (7.0, 5.0), (7.0, 4.75), (7.0, 4.5), (7.25, 4.5), (7.5, 4.5), (7.5, 4.25), (7.25, 4.25), (7.25, 4.0)]",3.0_7.0/sample_010_3.0823.png,"Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 1.0 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south.",3.0_7.0/blurred_1/sample_010_3.0823_blurred.png,3.0_7.0/blurred/sample_010_3.0823_blurred.png,3.0_7.0/blurred_5/sample_010_3.0823_blurred.png
sample_012,6.8283,"[(7.0, 7.0), (7.0, 6.75), (7.0, 6.5), (7.25, 6.5), (7.25, 6.75), (7.5, 6.75), (7.75, 6.75), (7.75, 7.0), (8.0, 7.0), (8.0, 7.25), (8.25, 7.25), (8.25, 7.0), (8.5, 7.0), (8.75, 7.0), (9.0, 7.0), (9.25, 7.0), (9.5, 7.0), (9.5, 6.75), (9.75, 6.75), (9.75, 7.0), (10.0, 7.0), (10.0, 6.75), (10.25, 6.75), (10.25, 6.5), (10.5, 6.5), (10.5, 6.25), (10.5, 6.0), (10.75, 6.0), (11.0, 6.0), (11.0, 5.75), (11.0, 5.5), (11.0, 5.25), (11.0, 5.0), (11.0, 4.75), (11.25, 4.75), (11.25, 4.5), (11.5, 4.5), (11.75, 4.5), (11.75, 4.75), (12.0, 4.75), (12.25, 4.75), (12.25, 4.5), (12.0, 4.5), (12.0, 4.25), (12.0, 4.0), (12.25, 4.0), (12.25, 4.25), (12.5, 4.25), (12.5, 4.0), (12.75, 4.0), (13.0, 4.0), (13.0, 4.25), (13.25, 4.25)]",3.0_7.0/sample_011_6.8796.png,"Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 1.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.5 units east, then Take 1.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east.",3.0_7.0/blurred_1/sample_011_6.8796_blurred.png,3.0_7.0/blurred/sample_011_6.8796_blurred.png,3.0_7.0/blurred_5/sample_011_6.8796_blurred.png
sample_013,6.255,"[(7.0, 7.0), (7.0, 6.75), (7.25, 6.75), (7.25, 6.5), (7.25, 6.25), (7.0, 6.25), (6.75, 6.25), (6.75, 6.0), (7.0, 6.0), (7.25, 6.0), (7.25, 5.75), (7.0, 5.75), (7.0, 5.5), (7.0, 5.25), (7.25, 5.25), (7.5, 5.25), (7.5, 5.0), (7.75, 5.0), (7.75, 4.75), (8.0, 4.75), (8.0, 4.5), (8.0, 4.25), (8.25, 4.25), (8.25, 4.0), (8.0, 4.0), (8.0, 3.75), (7.75, 3.75), (7.5, 3.75), (7.5, 3.5), (7.25, 3.5), (7.25, 3.25), (7.0, 3.25), (6.75, 3.25), (6.75, 3.0), (6.75, 2.75), (6.75, 2.5), (6.5, 2.5), (6.25, 2.5), (6.0, 2.5), (5.75, 2.5), (5.75, 2.25), (5.75, 2.0), (6.0, 2.0), (6.25, 2.0), (6.25, 1.75), (6.0, 1.75), (6.0, 1.5), (6.25, 1.5), (6.5, 1.5), (6.75, 1.5), (6.75, 1.25), (6.75, 1.0), (6.75, 0.75)]",3.0_7.0/sample_012_6.3298.png,"Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.5 units west, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.75 units south, then Take 1.0 units west, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.75 units east, then Take 0.75 units south.",3.0_7.0/blurred_1/sample_012_6.3298_blurred.png,3.0_7.0/blurred/sample_012_6.3298_blurred.png,3.0_7.0/blurred_5/sample_012_6.3298_blurred.png
sample_014,3.75,"[(7.0, 7.0), (7.0, 7.25), (7.0, 7.5), (7.0, 7.75), (7.0, 8.0), (7.0, 8.25), (7.0, 8.5), (7.25, 8.5), (7.25, 8.75), (7.5, 8.75), (7.5, 8.5), (7.75, 8.5), (8.0, 8.5), (8.25, 8.5), (8.5, 8.5), (8.5, 8.25), (8.75, 8.25), (8.75, 8.0), (9.0, 8.0), (9.25, 8.0), (9.5, 8.0), (9.5, 7.75), (9.25, 7.75), (9.0, 7.75), (8.75, 7.75), (8.75, 7.5), (8.75, 7.25), (9.0, 7.25), (9.25, 7.25), (9.25, 7.0), (9.5, 7.0), (9.75, 7.0), (10.0, 7.0), (10.0, 6.75), (10.0, 6.5), (10.25, 6.5), (10.25, 6.75), (10.25, 7.0), (10.5, 7.0), (10.75, 7.0)]",3.0_7.0/sample_013_3.8494.png,"Take 1.5 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 1.0 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.75 units east, then Take 0.25 units south, then Take 0.75 units west, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.75 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.5 units north, then Take 0.5 units east.",3.0_7.0/blurred_1/sample_013_3.8494_blurred.png,3.0_7.0/blurred/sample_013_3.8494_blurred.png,3.0_7.0/blurred_5/sample_013_3.8494_blurred.png
sample_015,3.6056,"[(7.0, 7.0), (7.0, 7.25), (7.25, 7.25), (7.25, 7.0), (7.25, 6.75), (7.0, 6.75), (6.75, 6.75), (6.5, 6.75), (6.5, 6.5), (6.25, 6.5), (6.25, 6.25), (6.25, 6.0), (6.5, 6.0), (6.5, 5.75), (6.25, 5.75), (6.0, 5.75), (5.75, 5.75), (5.5, 5.75), (5.5, 6.0), (5.25, 6.0), (5.0, 6.0), (4.75, 6.0), (4.5, 6.0), (4.25, 6.0), (4.25, 5.75), (4.5, 5.75), (4.5, 5.5), (4.25, 5.5), (4.25, 5.25), (4.0, 5.25), (4.0, 5.0)]",3.0_7.0/sample_014_3.7273.png,"Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units south, then Take 0.75 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 1.0 units west, then Take 0.25 units north, then Take 1.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south.",3.0_7.0/blurred_1/sample_014_3.7273_blurred.png,3.0_7.0/blurred/sample_014_3.7273_blurred.png,3.0_7.0/blurred_5/sample_014_3.7273_blurred.png
sample_016,3.6912,"[(7.0, 7.0), (6.75, 7.0), (6.75, 6.75), (6.5, 6.75), (6.25, 6.75), (6.25, 7.0), (6.5, 7.0), (6.5, 7.25), (6.25, 7.25), (6.0, 7.25), (6.0, 7.5), (5.75, 7.5), (5.5, 7.5), (5.5, 7.75), (5.25, 7.75), (5.0, 7.75), (4.75, 7.75), (4.5, 7.75), (4.25, 7.75), (4.0, 7.75), (3.75, 7.75), (3.75, 8.0), (4.0, 8.0), (4.0, 8.25), (3.75, 8.25), (3.75, 8.5), (3.75, 8.75)]",3.0_7.0/sample_015_3.7336.png,"Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 1.75 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units north.",3.0_7.0/blurred_1/sample_015_3.7336_blurred.png,3.0_7.0/blurred/sample_015_3.7336_blurred.png,3.0_7.0/blurred_5/sample_015_3.7336_blurred.png
sample_017,4.1003,"[(7.0, 7.0), (7.25, 7.0), (7.25, 6.75), (7.5, 6.75), (7.5, 7.0), (7.75, 7.0), (7.75, 7.25), (7.75, 7.5), (8.0, 7.5), (8.25, 7.5), (8.25, 7.25), (8.25, 7.0), (8.5, 7.0), (8.5, 7.25), (8.5, 7.5), (8.5, 7.75), (8.5, 8.0), (8.5, 8.25), (8.75, 8.25), (9.0, 8.25), (9.0, 8.5), (9.0, 8.75), (9.25, 8.75), (9.25, 9.0), (9.0, 9.0), (9.0, 9.25), (9.25, 9.25), (9.5, 9.25), (9.5, 9.0), (9.5, 8.75), (9.75, 8.75), (9.75, 9.0), (9.75, 9.25), (9.75, 9.5), (9.5, 9.5), (9.25, 9.5), (9.25, 9.75), (9.5, 9.75), (9.5, 10.0), (9.75, 10.0), (9.75, 9.75), (10.0, 9.75), (10.0, 9.5), (10.25, 9.5)]",3.0_7.0/sample_016_4.217.png,"Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.5 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 1.25 units north, then Take 0.5 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.75 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east.",3.0_7.0/blurred_1/sample_016_4.217_blurred.png,3.0_7.0/blurred/sample_016_4.217_blurred.png,3.0_7.0/blurred_5/sample_016_4.217_blurred.png
sample_018,5.0,"[(7.0, 7.0), (6.75, 7.0), (6.75, 6.75), (6.75, 6.5), (6.75, 6.25), (7.0, 6.25), (7.25, 6.25), (7.5, 6.25), (7.5, 6.5), (7.5, 6.75), (7.75, 6.75), (7.75, 6.5), (8.0, 6.5), (8.0, 6.75), (8.0, 7.0), (8.0, 7.25), (8.25, 7.25), (8.25, 7.0), (8.25, 6.75), (8.5, 6.75), (8.75, 6.75), (8.75, 6.5), (8.75, 6.25), (9.0, 6.25), (9.0, 6.0), (9.0, 5.75), (9.0, 5.5), (9.0, 5.25), (9.0, 5.0), (8.75, 5.0), (8.75, 4.75), (8.5, 4.75), (8.25, 4.75), (8.0, 4.75), (8.0, 4.5), (8.0, 4.25), (8.25, 4.25), (8.5, 4.25), (8.5, 4.0), (8.75, 4.0), (8.75, 3.75), (9.0, 3.75), (9.25, 3.75), (9.5, 3.75), (9.5, 3.5), (9.5, 3.25), (9.5, 3.0), (9.75, 3.0), (10.0, 3.0)]",3.0_7.0/sample_017_5.099.png,"Take 0.25 units west, then Take 0.75 units south, then Take 0.75 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.75 units north, then Take 0.25 units east, then Take 0.5 units south, then Take 0.5 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 1.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.75 units west, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.75 units east, then Take 0.75 units south, then Take 0.5 units east.",3.0_7.0/blurred_1/sample_017_5.099_blurred.png,3.0_7.0/blurred/sample_017_5.099_blurred.png,3.0_7.0/blurred_5/sample_017_5.099_blurred.png
sample_019,4.717,"[(7.0, 7.0), (7.0, 7.25), (7.0, 7.5), (7.0, 7.75), (7.0, 8.0), (7.25, 8.0), (7.25, 8.25), (7.25, 8.5), (7.0, 8.5), (7.0, 8.75), (7.0, 9.0), (7.25, 9.0), (7.5, 9.0), (7.5, 9.25), (7.75, 9.25), (7.75, 9.5), (7.75, 9.75), (8.0, 9.75), (8.0, 9.5), (8.25, 9.5), (8.25, 9.25), (8.0, 9.25), (8.0, 9.0), (8.25, 9.0), (8.5, 9.0), (8.5, 9.25), (8.75, 9.25), (8.75, 9.5), (9.0, 9.5), (9.0, 9.25), (9.25, 9.25), (9.25, 9.5), (9.5, 9.5), (9.5, 9.25), (9.75, 9.25), (9.75, 9.5), (9.75, 9.75), (10.0, 9.75), (10.25, 9.75), (10.25, 9.5), (10.5, 9.5), (10.5, 9.25), (10.75, 9.25), (10.75, 9.5), (11.0, 9.5)]",3.0_7.0/sample_018_4.7278.png,"Take 1.0 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east.",3.0_7.0/blurred_1/sample_018_4.7278_blurred.png,3.0_7.0/blurred/sample_018_4.7278_blurred.png,3.0_7.0/blurred_5/sample_018_4.7278_blurred.png
sample_020,4.0697,"[(7.0, 7.0), (6.75, 7.0), (6.75, 6.75), (6.75, 6.5), (6.5, 6.5), (6.5, 6.75), (6.5, 7.0), (6.25, 7.0), (6.0, 7.0), (5.75, 7.0), (5.75, 6.75), (5.5, 6.75), (5.25, 6.75), (5.0, 6.75), (4.75, 6.75), (4.5, 6.75), (4.25, 6.75), (4.25, 7.0), (4.25, 7.25), (4.0, 7.25), (3.75, 7.25), (3.5, 7.25), (3.5, 7.5), (3.75, 7.5), (3.75, 7.75), (4.0, 7.75), (4.25, 7.75), (4.25, 8.0), (4.0, 8.0), (3.75, 8.0), (3.75, 8.25), (3.5, 8.25), (3.25, 8.25), (3.25, 8.0), (3.25, 7.75), (3.0, 7.75)]",3.0_7.0/sample_019_4.1649.png,"Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.5 units north, then Take 0.75 units west, then Take 0.25 units south, then Take 1.5 units west, then Take 0.5 units north, then Take 0.75 units west, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.5 units west, then Take 0.5 units south, then Take 0.25 units west.",3.0_7.0/blurred_1/sample_019_4.1649_blurred.png,3.0_7.0/blurred/sample_019_4.1649_blurred.png,3.0_7.0/blurred_5/sample_019_4.1649_blurred.png
sample_021,5.4083,"[(7.0, 7.0), (7.25, 7.0), (7.5, 7.0), (7.75, 7.0), (8.0, 7.0), (8.0, 7.25), (8.25, 7.25), (8.5, 7.25), (8.5, 7.0), (8.25, 7.0), (8.25, 6.75), (8.0, 6.75), (8.0, 6.5), (8.25, 6.5), (8.5, 6.5), (8.75, 6.5), (8.75, 6.25), (8.75, 6.0), (9.0, 6.0), (9.0, 6.25), (9.25, 6.25), (9.25, 6.5), (9.25, 6.75), (9.5, 6.75), (9.5, 6.5), (9.5, 6.25), (9.75, 6.25), (9.75, 6.0), (10.0, 6.0), (10.0, 6.25), (10.25, 6.25), (10.25, 6.5), (10.5, 6.5), (10.75, 6.5), (11.0, 6.5), (11.0, 6.25), (11.25, 6.25), (11.25, 6.0), (11.25, 5.75), (11.0, 5.75), (11.0, 5.5), (11.0, 5.25), (11.0, 5.0), (11.0, 4.75), (11.0, 4.5), (11.0, 4.25), (11.25, 4.25), (11.25, 4.0), (11.5, 4.0)]",3.0_7.0/sample_020_5.4474.png,"Take 1.0 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.75 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.75 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units west, then Take 1.5 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east.",3.0_7.0/blurred_1/sample_020_5.4474_blurred.png,3.0_7.0/blurred/sample_020_5.4474_blurred.png,3.0_7.0/blurred_5/sample_020_5.4474_blurred.png
sample_022,3.6401,"[(7.0, 7.0), (7.0, 7.25), (7.0, 7.5), (7.25, 7.5), (7.25, 7.75), (7.25, 8.0), (7.5, 8.0), (7.75, 8.0), (7.75, 8.25), (8.0, 8.25), (8.0, 8.0), (8.25, 8.0), (8.5, 8.0), (8.5, 8.25), (8.25, 8.25), (8.25, 8.5), (8.25, 8.75), (8.5, 8.75), (8.5, 9.0), (8.5, 9.25), (8.5, 9.5), (8.25, 9.5), (8.25, 9.75), (8.25, 10.0), (8.0, 10.0), (8.0, 10.25), (8.0, 10.5)]",3.0_7.0/sample_021_3.558.png,"Take 0.5 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units east, then Take 0.75 units north, then Take 0.25 units west, then Take 0.5 units north, then Take 0.25 units west, then Take 0.5 units north.",3.0_7.0/blurred_1/sample_021_3.558_blurred.png,3.0_7.0/blurred/sample_021_3.558_blurred.png,3.0_7.0/blurred_5/sample_021_3.558_blurred.png
sample_023,4.1908,"[(7.0, 7.0), (7.25, 7.0), (7.5, 7.0), (7.5, 6.75), (7.5, 6.5), (7.5, 6.25), (7.75, 6.25), (7.75, 6.0), (8.0, 6.0), (8.0, 5.75), (8.0, 5.5), (8.0, 5.25), (8.25, 5.25), (8.25, 5.0), (8.25, 4.75), (8.0, 4.75), (8.0, 4.5), (8.0, 4.25), (8.25, 4.25), (8.25, 4.0), (8.25, 3.75), (8.25, 3.5), (8.0, 3.5), (8.0, 3.25), (8.25, 3.25), (8.25, 3.0)]",3.0_7.0/sample_022_4.1686.png,"Take 0.5 units east, then Take 0.75 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.75 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units east, then Take 0.75 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south.",3.0_7.0/blurred_1/sample_022_4.1686_blurred.png,3.0_7.0/blurred/sample_022_4.1686_blurred.png,3.0_7.0/blurred_5/sample_022_4.1686_blurred.png
sample_024,4.5,"[(7.0, 7.0), (7.25, 7.0), (7.25, 7.25), (7.5, 7.25), (7.5, 7.5), (7.75, 7.5), (7.75, 7.75), (8.0, 7.75), (8.0, 7.5), (8.0, 7.25), (8.25, 7.25), (8.25, 7.5), (8.25, 7.75), (8.5, 7.75), (8.5, 8.0), (8.5, 8.25), (8.75, 8.25), (8.75, 8.5), (8.75, 8.75), (9.0, 8.75), (9.0, 8.5), (9.25, 8.5), (9.25, 8.25), (9.0, 8.25), (9.0, 8.0), (9.0, 7.75), (9.25, 7.75), (9.25, 7.5), (9.5, 7.5), (9.5, 7.25), (9.75, 7.25), (9.75, 7.0), (10.0, 7.0), (10.25, 7.0), (10.25, 7.25), (10.5, 7.25), (10.5, 7.0), (10.75, 7.0), (10.75, 7.25), (11.0, 7.25), (11.25, 7.25), (11.25, 7.0), (11.5, 7.0)]",3.0_7.0/sample_023_4.4654.png,"Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.5 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.25 units north, then Take 0.25 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.25 units north, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east.",3.0_7.0/blurred_1/sample_023_4.4654_blurred.png,3.0_7.0/blurred/sample_023_4.4654_blurred.png,3.0_7.0/blurred_5/sample_023_4.4654_blurred.png
sample_025,4.717,"[(7.0, 7.0), (6.75, 7.0), (6.5, 7.0), (6.5, 6.75), (6.25, 6.75), (6.25, 6.5), (6.25, 6.25), (6.25, 6.0), (6.25, 5.75), (6.0, 5.75), (6.0, 5.5), (6.0, 5.25), (5.75, 5.25), (5.75, 5.5), (5.5, 5.5), (5.5, 5.25), (5.25, 5.25), (5.0, 5.25), (5.0, 5.0), (5.0, 4.75), (5.0, 4.5), (5.0, 4.25), (4.75, 4.25), (4.5, 4.25), (4.25, 4.25), (4.25, 4.5), (4.0, 4.5), (3.75, 4.5), (3.5, 4.5), (3.5, 4.75), (3.25, 4.75), (3.25, 4.5), (3.0, 4.5)]",3.0_7.0/sample_024_4.8243.png,"Take 0.5 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 1.0 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.5 units west, then Take 1.0 units south, then Take 0.75 units west, then Take 0.25 units north, then Take 0.75 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west.",3.0_7.0/blurred_1/sample_024_4.8243_blurred.png,3.0_7.0/blurred/sample_024_4.8243_blurred.png,3.0_7.0/blurred_5/sample_024_4.8243_blurred.png
sample_026,6.0879,"[(7.0, 7.0), (6.75, 7.0), (6.75, 6.75), (6.75, 6.5), (6.75, 6.25), (6.5, 6.25), (6.5, 6.0), (6.25, 6.0), (6.25, 5.75), (6.0, 5.75), (6.0, 5.5), (6.0, 5.25), (5.75, 5.25), (5.5, 5.25), (5.5, 5.5), (5.25, 5.5), (5.0, 5.5), (5.0, 5.75), (4.75, 5.75), (4.5, 5.75), (4.5, 6.0), (4.25, 6.0), (4.25, 5.75), (4.0, 5.75), (4.0, 6.0), (3.75, 6.0), (3.5, 6.0), (3.5, 5.75), (3.5, 5.5), (3.5, 5.25), (3.25, 5.25), (3.0, 5.25), (2.75, 5.25), (2.5, 5.25), (2.5, 5.0), (2.25, 5.0), (2.0, 5.0), (1.75, 5.0), (1.5, 5.0), (1.25, 5.0)]",3.0_7.0/sample_025_6.1407.png,"Take 0.25 units west, then Take 0.75 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.5 units west, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.5 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units north, then Take 0.5 units west, then Take 0.75 units south, then Take 1.0 units west, then Take 0.25 units south, then Take 1.25 units west.",3.0_7.0/blurred_1/sample_025_6.1407_blurred.png,3.0_7.0/blurred/sample_025_6.1407_blurred.png,3.0_7.0/blurred_5/sample_025_6.1407_blurred.png
sample_027,3.75,"[(7.0, 7.0), (7.0, 6.75), (6.75, 6.75), (6.75, 6.5), (7.0, 6.5), (7.0, 6.25), (7.0, 6.0), (7.25, 6.0), (7.5, 6.0), (7.5, 5.75), (7.75, 5.75), (7.75, 5.5), (7.75, 5.25), (8.0, 5.25), (8.0, 5.0), (8.0, 4.75), (8.25, 4.75), (8.5, 4.75), (8.75, 4.75), (9.0, 4.75), (9.0, 4.5), (9.0, 4.25), (9.25, 4.25), (9.25, 4.0)]",3.0_7.0/sample_026_3.7987.png,"Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.5 units south, then Take 1.0 units east, then Take 0.5 units south, then Take 0.25 units east, then Take 0.25 units south.",3.0_7.0/blurred_1/sample_026_3.7987_blurred.png,3.0_7.0/blurred/sample_026_3.7987_blurred.png,3.0_7.0/blurred_5/sample_026_3.7987_blurred.png
sample_028,5.0062,"[(7.0, 7.0), (7.0, 6.75), (7.0, 6.5), (7.0, 6.25), (6.75, 6.25), (6.75, 6.0), (6.5, 6.0), (6.5, 6.25), (6.25, 6.25), (6.25, 6.0), (6.25, 5.75), (6.25, 5.5), (6.25, 5.25), (6.25, 5.0), (6.25, 4.75), (6.5, 4.75), (6.75, 4.75), (6.75, 4.5), (7.0, 4.5), (7.25, 4.5), (7.25, 4.25), (7.25, 4.0), (7.5, 4.0), (7.75, 4.0), (7.75, 3.75), (7.5, 3.75), (7.5, 3.5), (7.5, 3.25), (7.25, 3.25), (7.0, 3.25), (7.0, 3.0), (7.0, 2.75), (7.0, 2.5), (7.0, 2.25), (6.75, 2.25), (6.75, 2.0)]",3.0_7.0/sample_027_5.0569.png,"Take 0.75 units south, then Take 0.25 units west, then Take 0.25 units south, then Take 0.25 units west, then Take 0.25 units north, then Take 0.25 units west, then Take 1.5 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.5 units east, then Take 0.5 units south, then Take 0.5 units east, then Take 0.25 units south, then Take 0.25 units west, then Take 0.5 units south, then Take 0.5 units west, then Take 1.0 units south, then Take 0.25 units west, then Take 0.25 units south.",3.0_7.0/blurred_1/sample_027_5.0569_blurred.png,3.0_7.0/blurred/sample_027_5.0569_blurred.png,3.0_7.0/blurred_5/sample_027_5.0569_blurred.png
